time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
49.251542,3.1074,-2.3208,3.0575,4.939
49.257181,3.3227,-2.3545,3.1073,5.122
49.260588,3.5178,-2.3587,3.0938,5.245
49.265846,3.7165,-2.2925,3.4851,5.587
49.271025,3.9508,-2.0893,3.9124,5.940
49.275826,4.1567,-1.8687,4.1174,6.142
49.280223,4.3881,-1.6695,4.2992,6.366
49.285477,4.7059,-1.6611,4.0395,6.420
49.290686,5.0471,-1.7188,3.9366,6.628
49.295024,5.3465,-1.9885,3.8449,6.879
49.299860,5.2549,-2.1805,3.3439,6.599
49.304370,5.1440,-2.6077,3.5834,6.790
49.309958,4.9558,-2.7529,4.1694,7.037
49.314278,4.5069,-2.6498,4.5269,6.916
49.318748,3.9760,-2.3991,5.0972,6.895
49.323914,3.4728,-2.1442,5.5409,6.882
49.329058,2.9750,-2.3489,5.9596,7.063
49.334345,2.5454,-2.8906,6.0960,7.211
49.338464,2.5361,-3.8522,6.2439,7.763
49.343274,2.6961,-4.6281,6.2388,8.223
49.348701,3.1061,-5.2928,6.6150,9.023
49.353257,3.5828,-5.3758,6.5581,9.206
49.357679,4.0331,-4.8971,6.1523,8.837
49.363065,4.3344,-4.4701,5.7585,8.481
49.367159,4.4744,-4.0973,5.1555,7.962
49.372469,4.4172,-3.8986,4.6433,7.501
49.377064,4.1691,-3.8478,4.0869,6.992
49.382202,3.9217,-3.8947,3.5379,6.562
49.387183,3.5460,-4.0516,2.9713,6.150
49.391898,3.0560,-4.1443,2.6934,5.811
49.396126,2.2243,-4.1545,2.3114,5.249
49.401124,1.3044,-4.2533,1.7511,4.781
49.406447,0.0931,-4.4460,0.8198,4.522
49.411138,-1.1873,-4.7975,-0.2563,4.949
49.415665,-2.2488,-5.2453,-1.3738,5.870
49.420614,-2.9710,-5.7124,-2.5317,6.919
49.426551,-3.7413,-6.3678,-3.5517,8.195
49.430237,-4.6954,-7.0172,-4.5802,9.606
49.434852,-5.5761,-7.3877,-5.3591,10.695
49.440270,-6.3881,-7.3382,-5.8251,11.340
49.444633,-7.4472,-7.2448,-5.5857,11.796
49.450098,-8.1100,-7.0069,-4.9551,11.808
49.456397,-8.2084,-6.3953,-3.7408,11.058
49.459899,-7.8355,-5.6259,-2.3270,9.923
49.463934,-7.1246,-4.9646,-1.1699,8.762
49.469645,-6.1734,-4.3997,-0.4887,7.597
49.474053,-5.2084,-3.9601,-0.2946,6.550
49.478342,-4.2142,-3.6911,-0.3844,5.615
49.484209,-3.0799,-3.2360,-0.4963,4.495
49.488964,-1.9409,-2.8388,-0.6549,3.501
49.493595,-0.9870,-2.5878,-0.7853,2.879
49.497752,-0.4627,-2.5711,-1.1049,2.836
49.503197,-0.1825,-2.6018,-1.4931,3.005
49.508196,-0.0403,-2.5596,-1.9597,3.224
49.512208,0.0416,-2.4656,-2.4553,3.480
49.517494,0.2861,-2.3121,-2.6319,3.515
49.522842,0.5355,-2.1804,-2.4881,3.351
49.527122,0.8431,-1.9962,-2.3459,3.194
49.532167,1.1479,-1.8315,-2.2093,3.091
49.536636,1.2888,-1.6938,-2.3020,3.135
49.541678,1.3798,-1.5542,-2.5954,3.325
49.546692,1.3484,-1.3578,-3.1421,3.679
49.551581,1.2297,-1.0209,-3.6809,4.013
49.556086,1.1382,-0.6823,-4.2429,4.446
49.560965,0.9684,-0.3897,-4.6059,4.723
49.565362,0.8167,-0.1455,-4.8472,4.918
49.571186,0.5330,0.1386,-5.0076,5.038
49.576378,0.2253,0.3574,-5.1121,5.130
49.580259,-0.0632,0.5824,-5.2445,5.277
49.585396,-0.4136,0.8233,-5.3906,5.469
49.589858,-0.7803,1.0536,-5.5651,5.717
49.594500,-1.1943,1.2347,-5.6156,5.872
49.599291,-1.5860,1.4481,-5.7189,6.109
49.604295,-1.7947,1.6675,-5.7263,6.228
49.609500,-1.9956,1.8740,-5.7355,6.355
49.614090,-2.1581,1.9840,-5.8468,6.541
49.618966,-2.2732,2.1004,-5.8782,6.643
49.623971,-2.3653,2.3023,-5.9847,6.835
49.628647,-2.4617,2.5109,-6.0465,6.995
49.634383,-2.5368,2.7886,-6.2448,7.294
49.638016,-2.5168,3.0781,-6.4096,7.543
49.643151,-2.5131,3.4108,-6.5330,7.786
49.648658,-2.3906,3.6867,-6.7247,8.033
49.652460,-2.2294,3.9924,-6.8858,8.266
49.657792,-1.9755,4.2951,-7.0534,8.491
49.663069,-1.7627,4.5619,-7.0714,8.598
49.668338,-1.6177,4.7406,-7.0855,8.677
49.673850,-1.5790,4.8913,-7.2221,8.864
49.677268,-1.5575,4.9976,-7.2919,8.976
49.682388,-1.3419,5.0811,-7.2637,8.966
49.686196,-1.1418,5.1107,-7.1237,8.841
49.692675,-1.0495,5.1149,-6.9895,8.724
49.696073,-0.8943,5.0863,-6.8089,8.546
49.701289,-0.7140,5.0751,-6.6300,8.380
49.705896,-0.5440,5.1671,-6.5415,8.354
49.711190,-0.4532,5.2090,-6.5268,8.363
49.715576,-0.2783,5.2941,-6.4471,8.347
49.720649,-0.2694,5.4388,-6.2860,8.317
49.725813,-0.3084,5.5618,-6.0054,8.191
49.730396,-0.4496,5.7322,-5.7489,8.131
49.734703,-0.6187,6.0076,-5.3655,8.079
49.739438,-0.6441,6.2422,-4.9406,7.987
49.744202,-0.7687,6.3864,-4.7005,7.967
49.750451,-0.9812,6.4092,-4.5775,7.937
49.753907,-1.1044,6.2487,-4.3105,7.671
49.759441,-1.0946,5.9836,-3.7588,7.151
49.763987,-0.8483,5.6256,-2.7749,6.330
49.768767,-0.6885,5.1341,-2.0502,5.571
49.774376,-0.6345,4.4894,-1.5565,4.794
49.778877,-0.6188,3.5407,-0.7418,3.670
49.783169,-0.7172,2.4100,0.1328,2.518
49.788032,-0.9058,1.2291,0.9745,1.811
49.793214,-0.9001,0.1148,1.4795,1.736
49.798240,-0.7227,-1.0078,1.8429,2.221
49.802287,-0.3662,-2.1136,2.2168,3.085
49.807910,0.2981,-3.2641,2.9664,4.421
49.812737,1.1522,-4.5997,4.3060,6.405
49.817142,1.9542,-6.0385,6.5392,9.113
49.823115,2.7504,-7.6371,9.7385,12.678
49.826750,3.3754,-9.1757,13.1908,16.419
49.831483,3.9110,-10.8532,16.2084,19.895
49.837475,4.3146,-12.4274,18.6080,22.788
49.840726,3.9825,-13.4851,19.5729,24.100
49.845953,2.6626,-13.4228,17.8309,22.477
49.851365,1.4264,-11.7336,14.3563,18.596
49.855587,0.6727,-9.0600,11.0456,14.302
49.860238,0.0231,-6.0426,8.4876,10.419
49.866031,-0.5759,-2.9492,6.6726,7.318
49.870347,-0.8714,0.0644,5.3616,5.432
49.874949,-0.9954,2.8252,4.4552,5.369
49.880436,-1.1726,5.0885,3.8236,6.472
49.884502,-1.6152,6.7444,2.9506,7.537
49.890697,-2.6268,7.1595,1.8599,7.850
49.894355,-4.1629,5.7470,0.5831,7.120
49.899721,-5.6853,3.1403,-1.3289,6.629
49.904724,-6.8873,0.0554,-4.2849,8.112
49.908841,-7.4441,-2.8475,-8.1246,11.381
49.913901,-6.8502,-4.8499,-11.3823,14.142
49.919012,-4.6632,-5.0126,-11.9020,13.731
49.924567,-1.8916,-3.9423,-9.2333,10.216
49.927922,0.2519,-2.9825,-5.5519,6.307
49.934050,1.5392,-2.8135,-3.2409,4.559
49.938710,2.4518,-2.9905,-2.3533,4.527
49.943135,3.4892,-3.4957,-1.7274,5.232
49.947467,4.6014,-4.5465,-0.1587,6.471
49.953276,5.8809,-6.0474,3.4432,9.111
49.957932,7.2109,-7.2910,8.2557,13.165
49.962496,8.0318,-7.4855,11.7573,16.087
49.967297,8.0290,-6.3380,10.8784,14.932
49.972350,7.7566,-4.2556,5.0144,10.170
49.976817,7.1042,-1.9949,-2.6221,7.831
49.982138,6.4862,0.4753,-9.4191,11.446
49.986152,5.8571,2.9745,-14.5964,16.007
49.991926,4.9285,4.9889,-17.6850,19.025
49.996058,3.8195,6.4346,-18.4217,19.883
50.000507,2.2559,7.2356,-16.0651,17.763
50.006060,0.4412,7.4865,-12.1381,14.268
50.013499,-1.4641,7.5916,-7.9771,11.109
50.014897,-3.8532,7.4098,-3.6642,9.120
50.020110,-7.6971,6.4012,1.4968,10.122
50.025951,-12.2208,4.6108,6.9544,14.798
50.030620,-14.9651,2.5933,8.1412,17.232
50.035214,-15.1765,0.9432,5.1507,16.054
50.039795,-12.9277,0.0264,1.4294,13.006
50.044369,-10.0940,-0.4041,-1.3588,10.193
50.049424,-7.1041,-0.5710,-3.0091,7.736
50.054127,-4.1345,-0.7228,-4.0024,5.800
50.059785,-1.3340,-0.8711,-4.7777,5.036
50.063899,1.2474,-1.1445,-5.4357,5.693
50.069975,3.3753,-1.3012,-6.0304,7.032
50.073788,5.0787,-1.2958,-6.2125,8.128
50.078912,6.0964,-1.3969,-5.6988,8.461
50.084948,6.0257,-1.7867,-4.3861,7.664
50.088242,4.8790,-2.1524,-3.3722,6.309
50.093578,3.2580,-2.2456,-2.6416,4.758
50.097448,1.8240,-1.8854,-1.9851,3.290
50.103492,0.7524,-1.2996,-1.5034,2.125
50.107680,-0.0391,-0.5936,-1.1775,1.319
50.112723,-0.5939,0.1175,-0.9629,1.137
50.118007,-0.8616,0.8387,-0.7749,1.431
50.122220,-1.0069,1.4555,-0.6194,1.875
50.126722,-1.0982,1.8795,-0.5303,2.240
50.131488,-1.2375,2.1781,-0.6150,2.579
50.136224,-1.3633,2.1985,-0.7699,2.699
50.141174,-1.5144,1.9651,-0.9918,2.672
50.146300,-1.6447,1.4662,-1.1861,2.502
50.150771,-1.8041,0.7953,-1.3501,2.390
50.156052,-1.7183,0.1178,-1.3135,2.166
50.160087,-1.3710,-0.2245,-1.1760,1.820
50.164938,-0.9404,-0.3635,-1.1187,1.506
50.170492,-0.3366,-0.3497,-0.8717,0.998
50.175626,0.1820,-0.1855,-0.3520,0.438
50.180003,0.5750,0.0354,0.0741,0.581
50.184504,0.8480,0.2199,0.2873,0.922
50.189028,0.9519,0.3702,0.2401,1.049
50.194339,0.9738,0.4290,0.1912,1.081
50.199350,0.8048,0.4130,0.1166,0.912
50.203633,0.4931,0.3701,-0.1247,0.629
50.208187,0.2081,0.2788,-0.2296,0.417
50.214058,-0.0200,0.2854,-0.0346,0.288
50.219120,-0.1278,0.3038,0.5306,0.625
50.223292,-0.2995,0.4130,0.9365,1.066
50.227676,-0.4965,0.4671,1.1546,1.341
50.234297,-0.5609,0.4781,1.2474,1.449
50.237258,-0.4949,0.4341,1.2080,1.376
50.242361,-0.4265,0.4019,0.9206,1.091
50.246595,-0.2777,0.2810,0.4152,0.573
50.251412,0.0723,0.2412,0.2095,0.328
50.258076,0.4469,0.1244,0.1059,0.476
50.261657,0.6274,-0.0957,-0.1129,0.645
50.266245,0.9220,-0.3066,0.0317,0.972
50.271130,1.0958,-0.4771,0.2164,1.215
50.276890,1.2300,-0.6694,0.3359,1.440
50.280798,1.2697,-0.7999,0.4594,1.569
50.286741,1.2251,-0.9333,0.5701,1.642
50.290543,1.0660,-0.9643,0.4816,1.516
50.295061,1.0198,-0.8980,0.5830,1.479
50.300563,1.0169,-0.7174,0.8687,1.518
50.305486,1.0333,-0.5327,1.1349,1.625
50.310278,1.1202,-0.3918,1.4985,1.911
50.316050,1.0054,-0.2613,1.3021,1.666
50.320404,0.9877,-0.2822,1.1346,1.531
50.325205,1.0737,-0.2629,1.1659,1.607
50.329424,1.1476,-0.2704,1.2972,1.753
50.334780,1.1549,-0.2927,1.4090,1.845
50.340048,1.1255,-0.5326,1.5816,2.013
50.344086,1.1068,-0.6861,1.8820,2.289
50.348945,1.0463,-0.9015,2.0518,2.473
50.354150,0.9224,-1.0664,2.2922,2.691
50.358891,0.8832,-1.0922,2.6982,3.042
50.363509,0.8996,-1.0361,3.4390,3.703
50.368382,0.9362,-0.8194,4.1981,4.379
50.373425,1.0007,-0.5737,4.7311,4.870
50.377833,1.0468,-0.3565,5.0620,5.181
50.383292,0.9974,-0.1630,4.9035,5.007
50.388642,1.0495,-0.3088,4.6523,4.779
50.392747,1.1794,-0.5256,4.1792,4.374
50.397617,1.3622,-0.8491,3.6855,4.020
50.403341,1.6038,-1.1787,3.3917,3.933
50.407473,1.8171,-1.4235,3.2935,4.022
50.412199,1.8693,-1.6005,2.8084,3.734
50.416512,1.9731,-1.7410,2.6646,3.745
50.421482,1.9534,-1.8476,2.4607,3.645
50.426436,2.0112,-1.9108,2.4410,3.695
50.431942,2.1840,-1.9184,2.6527,3.935
50.436066,2.4937,-1.9734,3.1189,4.454
50.441097,2.8571,-1.9679,3.3870,4.848
50.446381,3.2443,-1.8378,3.2801,4.966
50.450441,3.7832,-2.0419,3.1358,5.321
50.456471,4.4361,-2.1563,3.1691,5.863
50.460769,5.0196,-2.1974,3.2343,6.363
50.464699,5.3098,-2.2424,3.2721,6.628
50.470769,5.1465,-2.1021,2.9243,6.281
50.475683,5.0043,-2.0585,3.3457,6.362
50.479133,4.8020,-1.6832,4.1018,6.536
50.484099,4.3374,-1.4380,4.5644,6.459
50.489660,3.8492,-1.6618,4.9589,6.494
50.494128,3.3106,-2.4233,5.1997,6.623
50.499224,2.8635,-3.6550,5.0831,6.885
50.503961,2.5777,-5.0839,4.7272,7.405
50.508839,2.5153,-5.8775,4.0131,7.548
50.513672,2.8452,-6.1774,4.0467,7.914
50.518477,3.3833,-5.7589,4.2290,7.905
50.523094,3.7497,-5.0488,4.2244,7.576
50.528505,3.8912,-4.4639,4.1948,7.257
50.533604,3.8855,-4.0087,4.1797,6.974
50.537078,3.9434,-3.8509,4.1978,6.928
50.542288,3.9478,-3.7537,4.0434,6.784
50.548092,3.8586,-3.6029,3.5788,6.378
50.552196,3.5951,-3.3322,2.9010,5.696
50.557142,3.2243,-2.8681,2.1189,4.807
50.562080,2.7086,-2.2784,1.5392,3.860
50.567675,1.9916,-1.8432,1.2468,2.986
50.571064,1.0622,-1.6390,1.5388,2.486
50.575992,0.0287,-1.7281,2.2608,2.846
50.580742,-1.2105,-2.3190,2.8950,3.902
50.585891,-2.5780,-3.2182,2.9244,5.055
50.591154,-3.7638,-4.1411,2.1604,5.999
50.595850,-4.5851,-4.8965,1.0110,6.784
50.600233,-5.1347,-5.4579,-0.4289,7.506
50.605067,-5.3687,-5.6935,-2.0058,8.078
50.610544,-5.4900,-5.6795,-3.4704,8.628
50.614864,-5.5254,-5.4636,-4.5509,9.005
50.620903,-5.6513,-5.0840,-5.3880,9.317
50.625395,-5.9118,-4.6151,-5.5407,9.325
50.629541,-6.2354,-4.2243,-5.0737,9.081
50.635003,-6.3624,-3.7016,-4.2471,8.498
50.639382,-5.9313,-3.0949,-2.8828,7.285
50.644686,-5.2863,-2.7037,-1.5520,6.137
50.649395,-4.5898,-2.4585,-0.7761,5.264
50.653391,-3.8244,-2.2780,-0.4287,4.472
50.659048,-3.0490,-2.1165,-0.6001,3.760
50.664120,-2.3348,-2.0982,-0.9936,3.293
50.668079,-1.5697,-2.1200,-1.5520,3.061
50.674240,-0.6567,-2.2245,-1.9477,3.029
50.677511,0.2308,-2.3518,-1.9879,3.088
50.682591,0.7917,-2.5977,-2.0158,3.382
50.687270,1.0193,-2.8878,-2.1315,3.731
50.693429,1.0318,-3.1644,-2.2598,4.023
50.696900,0.8586,-3.3365,-2.4952,4.254
50.702679,0.7946,-3.3321,-2.5424,4.266
50.707695,0.6817,-3.1273,-2.5925,4.119
50.711468,0.7443,-2.7652,-2.5878,3.860
50.716711,0.8422,-2.2530,-2.7390,3.645
50.721544,0.9913,-1.7439,-2.9223,3.545
50.726601,1.0074,-1.2762,-3.2006,3.590
50.730483,0.8976,-0.8859,-3.5957,3.810
50.735524,0.7889,-0.5275,-3.9720,4.084
50.740720,0.6572,-0.2059,-4.2630,4.318
50.745668,0.5076,0.0718,-4.5242,4.553
50.750200,0.3120,0.2815,-4.6729,4.692
50.754723,0.1861,0.3801,-4.6711,4.690
50.760841,-0.0580,0.5158,-4.7228,4.751
50.765437,-0.3140,0.5093,-4.7660,4.803
50.770130,-0.5790,0.5780,-4.8491,4.918
50.774070,-0.8725,0.6092,-4.9820,5.094
50.779623,-1.1617,0.7152,-5.2010,5.377
50.784304,-1.4858,0.8912,-5.4460,5.715
50.789164,-1.7456,1.0676,-5.6135,5.975
50.793812,-1.9733,1.3621,-5.7435,6.224
50.798210,-2.2435,1.7462,-5.7846,6.445
50.803877,-2.5587,2.0550,-5.7406,6.612
50.813036,-2.6703,2.2891,-5.6710,6.673
50.814006,-2.8442,2.6043,-5.5892,6.790
50.817700,-3.0347,2.9651,-5.6544,7.069
50.823808,-3.1905,3.2716,-5.7629,7.355
50.827497,-3.2623,3.6604,-5.9712,7.726
50.832943,-3.1553,4.0317,-6.0229,7.905
50.837229,-2.9640,4.3522,-6.0109,7.991
50.842148,-2.8016,4.6606,-6.0451,8.131
50.846713,-2.6442,4.8928,-6.0794,8.240
50.852078,-2.4152,5.0610,-6.1253,8.305
50.858043,-2.1762,5.1322,-6.1755,8.319
50.861628,-1.9196,5.1710,-6.2085,8.305
50.866143,-1.7595,5.1510,-6.1531,8.215
50.871262,-1.5776,5.0962,-6.1002,8.104
50.875939,-1.3869,5.0518,-6.0072,7.971
50.880973,-1.2704,4.9866,-5.9198,7.844
50.886131,-1.1125,4.9076,-5.7858,7.668
50.890153,-1.0781,4.8770,-5.7391,7.608
50.895306,-1.0918,4.9041,-5.6723,7.577
50.900551,-1.2071,4.9601,-5.5638,7.551
50.904580,-1.1819,5.0328,-5.2420,7.362
50.910470,-1.2366,5.1628,-4.8912,7.219
50.914424,-1.3087,5.2946,-4.6388,7.160
50.920163,-1.3726,5.4690,-4.2785,7.078
50.924058,-1.1877,5.5997,-3.9016,6.927
50.929465,-1.1906,5.6749,-3.6105,6.831
50.934141,-1.2506,5.6946,-3.3809,6.740
50.939195,-1.2221,5.7047,-3.1760,6.643
50.943377,-1.3571,5.6667,-3.0242,6.565
50.948624,-1.4711,5.6141,-2.6982,6.400
50.954209,-1.4105,5.4293,-2.0239,5.963
50.958258,-1.3446,4.9759,-1.3156,5.320
50.963629,-1.5735,4.3107,-0.5030,4.616
50.968488,-1.8771,3.4646,0.4531,3.966
50.973152,-2.1117,2.6261,1.6137,3.736
50.977249,-2.2111,1.8478,2.6039,3.884
50.983021,-2.1028,0.9527,2.8592,3.675
50.986868,-1.7619,-0.1272,3.0398,3.516
50.991844,-1.2438,-1.4267,3.6895,4.147
50.998013,-0.2526,-3.0047,5.3138,6.110
51.002099,0.9810,-4.8483,7.6934,9.146
51.007038,2.4437,-6.9153,11.0359,13.251
51.011413,3.8078,-9.2315,14.3403,17.475
51.015815,4.5583,-11.7313,16.6586,20.878
51.020957,4.8988,-14.1360,18.3448,23.672
51.025719,4.5752,-16.0729,18.6664,25.054
51.030358,3.8714,-16.4661,17.0858,24.043
51.035569,3.7909,-14.3972,14.7050,20.926
51.040655,4.0586,-10.5428,12.3475,16.736
51.044840,2.9544,-6.6668,9.9728,12.354
51.050276,2.0303,-3.0611,7.7576,8.583
51.054938,1.7429,0.0954,6.1293,6.373
51.059310,1.5010,2.7674,4.9600,5.875
51.064189,1.2621,4.9247,3.7480,6.316
51.069389,0.9919,6.6352,2.0116,7.004
51.073826,0.3288,7.6206,0.2919,7.633
51.079120,-0.7795,7.2586,-1.5775,7.469
51.083721,-2.0982,5.8005,-3.2796,6.986
51.089087,-3.5796,3.5326,-5.1660,7.210
51.094251,-5.0559,0.5610,-7.9158,9.409
51.098436,-6.1892,-2.6721,-11.6985,13.502
51.106253,-6.0783,-5.3065,-15.4433,17.424
51.109101,-4.2448,-6.2363,-14.1566,16.041
51.113607,-1.8583,-6.5069,-9.5508,11.705
51.118589,0.1004,-6.7417,-5.4550,8.673
51.122170,2.3139,-7.1310,-2.8601,8.024
51.128101,4.4439,-8.0445,-0.4105,9.199
51.132036,5.8500,-9.9481,3.5827,12.084
51.136182,6.0270,-12.5469,9.5983,16.908
51.141418,4.8511,-13.3716,14.3559,20.210
51.146508,3.8073,-11.2429,13.7773,18.185
51.151864,3.8969,-7.4177,8.2854,11.784
51.156946,4.0883,-3.5257,-0.8632,5.467
51.160776,3.9785,0.1006,-10.6118,11.333
51.165714,3.5357,3.5797,-18.1586,18.843
51.170584,2.5903,6.5647,-22.3757,23.462
51.175091,1.6567,8.3536,-23.6033,25.093
51.184671,0.7353,9.5404,-21.7748,23.785
51.185530,-0.4309,10.1101,-18.1923,20.817
51.191492,-1.9368,10.3577,-13.2199,16.906
51.194288,-4.1851,10.6124,-7.2993,13.543
51.199836,-8.3115,10.2070,1.5329,13.252
51.205103,-13.4462,9.1494,10.9222,19.591
51.209241,-16.8360,7.2329,11.5106,21.639
51.214055,-18.3748,4.6442,6.5744,20.061
51.219214,-17.5677,2.1930,0.3489,17.708
51.223468,-15.1083,0.2183,-3.8889,15.602
51.228801,-11.8842,-1.0992,-5.3525,13.080
51.234065,-8.1813,-2.0117,-5.3100,9.959
51.238071,-4.4831,-2.7825,-5.0285,7.289
51.242987,-1.0875,-3.4161,-5.3304,6.424
51.248431,2.1420,-3.8764,-5.8176,7.312
51.252615,4.9155,-4.0843,-5.7926,8.625
51.258139,7.1240,-4.0064,-5.1191,9.644
51.263846,8.5437,-3.6887,-4.0339,10.143
51.268741,8.5452,-3.4239,-2.7167,9.598
51.273120,7.5460,-2.7558,-1.7501,8.222
51.278226,5.7828,-1.9197,-1.0967,6.191
51.282366,4.0262,-1.0261,-0.6046,4.199
51.287357,2.5223,-0.2329,-0.3597,2.558
51.292380,1.3493,0.5152,-0.2977,1.475
51.296433,0.5870,1.2230,-0.3266,1.395
51.302212,0.0783,1.8430,-0.4378,1.896
51.307304,-0.1429,2.3541,-0.6901,2.457
51.311142,-0.2466,2.5437,-1.1260,2.793
51.317133,-0.2854,2.4984,-1.8432,3.118
51.321615,-0.2641,2.1971,-2.4758,3.321
51.325596,-0.1706,1.6858,-2.7660,3.244
51.331203,-0.0352,1.1394,-2.5903,2.830
51.335070,0.1624,0.4792,-1.8806,1.947
51.340628,0.3616,-0.1989,-0.7491,0.855
51.345169,0.4555,-0.6846,0.2124,0.849
51.349971,0.4250,-1.0332,0.6925,1.314
51.354808,0.5145,-1.2212,1.1457,1.752
51.359714,0.5738,-1.1891,1.4083,1.930
51.364295,0.5771,-1.0785,1.4914,1.929
51.369357,0.4943,-0.8656,1.3290,1.661
51.375492,0.2758,-0.6320,1.0226,1.233
51.378771,0.0295,-0.2918,0.6968,0.756
51.383299,-0.3110,-0.0102,0.4115,0.516
51.388831,-0.6998,0.2536,-0.0314,0.745
51.393064,-1.0145,0.4396,-0.2929,1.144
51.398451,-1.3331,0.5479,-0.4645,1.514
51.403131,-1.6890,0.5597,-0.5644,1.867
51.407728,-1.7997,0.5158,-0.3742,1.909
51.412460,-1.7516,0.4666,-0.0271,1.813
51.418471,-1.5641,0.3573,0.1772,1.614
51.422650,-1.2426,0.1021,0.3410,1.293
51.427691,-0.8810,-0.0310,0.3634,0.954
51.432888,-0.4869,-0.2358,0.4334,0.693
51.436864,-0.1055,-0.3567,0.4627,0.594
51.442352,0.2070,-0.4988,0.5964,0.805
51.447507,0.6153,-0.5928,1.1288,1.416
51.450839,0.9280,-0.6579,1.4888,1.874
51.458003,1.1634,-0.5486,1.6325,2.078
51.462644,1.4383,-0.3535,1.8142,2.342
51.465528,1.6226,-0.0560,2.1227,2.672
51.470991,1.8141,0.2958,2.3141,2.955
51.476099,1.9081,0.5201,2.3580,3.078
51.480415,1.8344,0.5953,1.9875,2.769
51.484659,1.6820,0.4666,1.5373,2.326
51.490951,1.6823,0.1177,1.5900,2.318
51.494943,1.8504,-0.1946,2.2126,2.891
51.499587,1.9735,-0.4679,2.8777,3.521
51.504144,2.0048,-0.6425,3.0407,3.698
51.509580,1.9546,-0.7452,2.5618,3.307
51.515707,2.0503,-0.9435,2.1953,3.149
51.519938,2.2002,-0.9168,1.8692,3.029
51.524186,2.3629,-0.7391,1.9702,3.164
51.528978,2.4323,-0.2933,2.5327,3.524
51.533861,2.4771,0.2080,3.5869,4.364
51.538715,2.2350,0.8097,4.1882,4.816
51.542641,1.9009,1.2388,4.2592,4.826
51.548141,1.5051,1.4069,3.9828,4.484
51.552308,1.0899,1.3522,3.5865,3.985
51.557398,0.5618,0.9602,3.0536,3.250
51.564492,0.1355,0.4007,2.7047,2.738
51.567360,-0.0635,-0.0603,2.4933,2.495
51.572492,0.1306,-0.5470,2.6490,2.708
51.576624,0.4293,-1.0788,2.4615,2.722
51.581209,0.6880,-1.7176,2.0728,2.778
51.586798,0.9029,-2.2431,1.7916,3.009
51.591517,1.2251,-2.5046,2.1102,3.497
51.595744,1.3762,-2.4494,2.6425,3.857
51.600836,1.5719,-1.9752,3.0727,3.977
51.606066,1.7275,-1.4223,3.3627,4.039
51.610598,1.8421,-0.9654,3.4218,4.004
51.615318,1.9809,-0.6979,3.2339,3.856
51.620590,2.3084,-0.7605,3.2963,4.095
51.624988,2.6044,-0.8970,3.5205,4.470
51.631033,2.8249,-1.2337,3.5901,4.732
51.634922,2.9925,-1.6816,3.7875,5.112
51.639898,3.0798,-1.9844,3.8181,5.292
51.647095,3.1470,-2.2882,4.1148,5.663
51.649953,2.8075,-2.4804,4.0357,5.507
51.654130,2.5231,-2.6996,4.3670,5.720
51.659829,2.3058,-2.6248,4.9897,6.091
51.664473,2.0779,-2.3545,5.5057,6.338
51.668677,1.8998,-1.9461,5.8187,6.423
51.673967,1.8608,-1.4978,6.1364,6.585
51.678763,1.8684,-1.3709,6.3102,6.722
51.683070,1.9871,-1.7516,6.2090,6.750
51.688095,2.2554,-2.7103,5.9776,6.940
51.693152,2.8284,-4.1244,6.0713,7.866
51.697958,3.4262,-5.3309,5.9209,8.673
51.702829,3.9654,-6.1243,5.6303,9.216
51.707819,4.4676,-6.3118,5.2546,9.349
51.712628,4.7350,-5.9803,4.8719,9.051
51.717107,4.8346,-5.1044,4.6962,8.455
51.722694,4.6941,-4.1177,4.7064,7.819
51.726763,4.3827,-3.3292,4.7741,7.286
51.732118,3.9642,-2.8824,4.6711,6.771
51.736294,3.5760,-2.5984,4.3572,6.207
51.741041,3.1773,-2.3960,3.9351,5.596
51.745996,2.7385,-2.2350,3.6447,5.077
51.751573,2.1782,-2.1020,3.4998,4.627
51.756001,1.3522,-2.1796,2.7728,3.777
51.760874,0.4682,-2.3750,1.6944,2.955
51.766252,-0.4554,-2.8439,0.4685,2.918
51.770299,-1.3361,-3.4997,-0.7356,3.818
51.774796,-2.1151,-4.3157,-1.7574,5.117
51.780229,-2.8455,-5.3389,-2.4866,6.541
51.786027,-3.5529,-6.4898,-3.0338,7.997
51.789695,-4.3507,-7.5241,-3.8426,9.503
51.794269,-5.0645,-7.9299,-4.8337,10.578
51.799313,-6.0546,-8.7409,-5.3543,11.905
51.804323,-6.9164,-9.5333,-5.1774,12.866
51.810345,-7.3165,-10.0465,-4.4349,13.196
51.814719,-7.1961,-9.7667,-3.2831,12.568
51.818897,-6.5358,-8.6643,-1.9750,11.031
51.824720,-5.6086,-7.3237,-1.2507,9.309
51.828265,-4.4241,-5.9749,-0.8438,7.482
51.833406,-3.1470,-4.8523,-0.7684,5.834
51.839380,-1.8889,-4.1611,-0.8246,4.644
51.843832,-0.7279,-3.8505,-1.0935,4.068
51.848582,0.1309,-3.7886,-1.6394,4.130
51.854573,0.8053,-3.8029,-2.1487,4.442
51.857656,1.2761,-3.8883,-2.6253,4.862
51.863047,1.6542,-3.8650,-2.9956,5.162
51.867622,1.8758,-3.6538,-3.0857,5.137
51.872859,2.0311,-3.3764,-2.7444,4.802
51.877183,2.0145,-3.1019,-2.1510,4.279
51.881381,1.7178,-2.7966,-1.8058,3.746
