time,ax,ay,az (m/s^2),aT (m/s^2)
18.032224,-0.2164,-0.0364,-0.1639,0.274
18.036580,-0.1347,0.2158,-0.3041,0.396
18.040942,-0.1368,0.2379,-0.3445,0.441
18.046611,-0.0706,0.1153,-0.1963,0.238
18.051057,0.0429,-0.0659,0.0596,0.099
18.056302,0.0372,0.0820,-0.0613,0.109
18.060949,0.1767,-0.0515,0.1354,0.228
18.065702,0.0493,-0.1746,0.1999,0.270
18.070658,-0.0438,0.1237,0.0841,0.156
18.075547,-0.0435,-0.0673,0.2158,0.230
18.080289,-0.0480,0.0283,0.0861,0.103
18.085717,0.1525,-0.0695,0.1095,0.200
18.090285,0.0269,-0.1002,0.1682,0.198
18.094544,-0.0351,-0.1143,-0.1634,0.202
18.100035,0.5851,0.1328,-0.3787,0.710
18.104654,0.3920,0.1970,-0.1838,0.476
18.109355,-0.1393,-0.4871,0.3913,0.640
18.114002,-0.3921,-0.3816,0.5313,0.763
18.120118,-0.3134,0.2597,0.0833,0.415
18.124534,0.0349,0.0434,-0.1593,0.169
18.128021,0.0973,0.1140,-0.3314,0.364
18.133259,-0.0240,0.2197,-0.2934,0.367
18.138225,0.0407,0.1014,-0.1515,0.187
18.143894,-0.0548,0.0911,-0.0392,0.113
18.148051,-0.1142,0.0572,0.0267,0.130
18.152381,-0.1144,0.1022,0.0184,0.154
18.157982,-0.1508,0.0496,-0.0020,0.159
18.162280,-0.0895,0.0900,-0.0460,0.135
18.168182,0.0454,0.0540,-0.0846,0.110
18.172382,0.1538,-0.0817,-0.0302,0.177
18.176578,0.1409,-0.0882,-0.0020,0.166
18.181258,0.0907,-0.1304,0.1024,0.189
18.186618,0.0676,-0.1298,0.1874,0.238
18.191595,0.0190,-0.1411,0.2959,0.328
18.196165,0.0090,-0.0954,0.1759,0.200
18.200825,0.0729,-0.1023,0.1021,0.162
18.206849,0.0462,-0.0119,0.0338,0.058
18.210536,0.0147,-0.0148,-0.0290,0.036
18.215720,-0.0428,0.1343,-0.0486,0.149
18.221018,-0.0549,0.0496,-0.0374,0.083
18.225190,0.0047,-0.0701,0.0282,0.076
18.230514,0.0962,-0.0866,-0.0635,0.144
18.234951,-0.0992,0.1990,-0.1692,0.279
18.239875,-0.3509,0.1573,-0.1702,0.421
18.244376,-0.1503,0.1423,-0.1169,0.238
18.249925,-0.1135,0.2629,-0.1451,0.321
18.254170,-0.0799,0.1404,-0.1022,0.191
18.259339,-0.1040,0.1474,-0.1527,0.236
18.263755,-0.0470,0.1732,-0.1406,0.228
18.268934,-0.0687,-0.2025,0.1232,0.247
18.273865,0.0506,-0.1930,0.1709,0.263
18.278443,0.0601,0.0015,0.1001,0.117
18.282710,0.1153,-0.0836,0.0970,0.172
18.288088,0.0948,-0.1682,0.0872,0.212
18.292665,0.0654,-0.1216,0.0922,0.166
18.297509,0.1651,-0.0400,0.1141,0.205
18.302805,0.1100,-0.0589,0.1003,0.160
18.307612,0.1100,-0.0516,0.0059,0.122
18.311972,0.0506,0.0531,-0.0737,0.104
18.316926,-0.0753,0.0716,-0.1457,0.179
18.321973,-0.1103,-0.0430,-0.0488,0.128
18.327022,-0.1623,-0.0044,0.0372,0.167
18.331139,-0.1573,0.0102,0.0343,0.161
18.336405,-0.1625,0.0201,-0.0190,0.165
18.340838,-0.1086,0.1155,-0.1506,0.219
18.345582,-0.0266,0.1127,-0.1454,0.186
18.350991,0.0763,-0.0729,0.0212,0.108
18.356136,0.0076,0.0303,0.0275,0.042
18.360291,0.0274,-0.0146,0.1078,0.112
18.366328,0.0618,-0.0926,0.0974,0.148
18.370498,0.0797,-0.0655,0.0777,0.129
18.375067,0.0718,-0.0198,0.0326,0.081
18.380144,0.0668,-0.0720,0.1019,0.141
18.385119,0.1045,-0.0525,0.0403,0.124
18.389498,0.0853,0.0380,0.0553,0.109
18.394647,-0.0121,0.0613,-0.0105,0.063
18.399331,0.0199,-0.0772,0.0119,0.081
18.404176,0.0064,-0.0056,0.0175,0.019
18.408759,0.0308,0.0251,-0.0224,0.046
18.413511,-0.0784,0.0201,-0.0529,0.097
18.418649,-0.1492,0.0224,-0.0957,0.179
18.423969,-0.1796,0.0271,-0.1081,0.211
18.428544,-0.1533,0.0249,-0.1498,0.216
18.432779,-0.0873,0.0892,-0.1791,0.218
18.438160,0.0210,0.0652,-0.0442,0.082
18.442622,0.0240,0.0580,-0.0745,0.097
18.447176,0.1102,0.0270,0.0004,0.113
18.452849,0.0511,0.0010,0.0418,0.066
18.457036,0.0925,0.0036,0.0283,0.097
18.461569,0.0577,0.0465,-0.0111,0.075
18.467349,0.0972,0.0082,0.0048,0.098
18.472469,0.1585,-0.0655,0.0374,0.176
18.476646,0.0291,-0.1387,0.0794,0.162
18.481681,0.0481,0.1259,-0.0355,0.139
18.486559,0.0794,0.0083,0.0381,0.088
18.490973,0.0206,-0.1702,0.0804,0.189
18.496565,0.0028,-0.0362,0.0061,0.037
18.500667,-0.0198,-0.0291,0.0297,0.046
18.505421,-0.0280,-0.0340,0.0507,0.067
18.511981,-0.0577,-0.0245,0.0453,0.077
18.516411,-0.0613,-0.0055,-0.0004,0.062
18.519833,-0.0700,-0.0031,0.0232,0.074
18.525278,-0.0764,-0.0150,0.0179,0.080
18.531210,-0.0592,-0.0078,0.0031,0.060
18.535788,-0.0278,-0.0220,0.0074,0.036
18.539582,0.0199,-0.0669,0.0522,0.087
18.544217,0.0388,-0.0759,0.0468,0.097
18.550163,0.0007,0.0220,0.0177,0.028
18.554085,-0.0061,0.0313,-0.0277,0.042
18.558927,0.0154,0.0974,-0.0536,0.112
18.564075,-0.0131,0.0539,-0.0507,0.075
18.569830,0.0300,0.0272,-0.0268,0.049
18.574074,-0.0010,0.0056,-0.0028,0.006
18.577695,-0.0247,0.0269,0.0067,0.037
18.583141,-0.0316,0.0125,0.0113,0.036
18.587646,-0.0291,-0.0256,0.0348,0.052
18.592920,-0.0431,0.0245,0.0297,0.058
18.597941,0.0143,-0.0090,-0.0016,0.017
18.603239,0.0430,-0.0470,-0.0065,0.064
18.607114,0.0454,-0.0539,-0.0183,0.073
18.612095,0.0623,-0.0156,0.0174,0.067
18.617082,0.0389,-0.0846,0.0312,0.098
18.622679,0.0015,-0.0106,-0.0643,0.065
18.626525,0.0834,0.0366,-0.1068,0.140
18.630877,0.0316,-0.0851,-0.0327,0.096
18.636974,-0.0820,-0.0205,-0.0332,0.091
18.641151,-0.1240,0.1720,-0.0789,0.226
18.645527,-0.1019,0.1421,-0.0865,0.195
18.651198,-0.0539,0.0199,-0.0680,0.089
18.656227,0.0030,-0.0798,0.0097,0.080
18.660050,-0.0096,-0.0054,0.0513,0.052
18.665136,-0.0627,0.0305,0.0498,0.086
18.670514,-0.0322,0.0376,0.0628,0.080
18.675400,-0.0115,0.0329,0.0640,0.073
18.680294,-0.0002,-0.0218,0.0867,0.089
18.684513,0.0158,-0.0547,0.0145,0.059
18.689272,0.0816,-0.0446,0.0639,0.113
18.694575,0.0023,0.0152,0.0252,0.030
18.698788,0.0829,0.0412,0.0179,0.094
18.705170,0.0512,-0.0185,-0.0436,0.070
18.709355,0.0843,0.0861,0.0068,0.121
18.713665,-0.0823,-0.2756,0.1325,0.317
18.718355,0.0252,0.0354,0.0080,0.044
18.723744,0.0249,0.2132,-0.1654,0.271
18.728296,-0.0083,-0.0356,-0.0930,0.100
18.733103,-0.0319,-0.1185,-0.0188,0.124
18.737636,-0.0508,0.0132,0.0355,0.063
18.742919,-0.1486,0.0560,0.0179,0.160
18.747150,-0.1366,0.1366,-0.0612,0.203
18.751871,-0.1109,0.0457,-0.0260,0.123
18.757544,-0.1165,-0.0254,0.0664,0.136
18.762655,0.1041,-0.0628,0.2696,0.296
18.766566,0.0073,-0.0407,0.0748,0.085
18.771725,0.1295,0.0384,-0.0377,0.140
18.777100,0.0252,0.0645,-0.1659,0.180
18.781965,0.0643,0.0714,-0.1221,0.155
18.786631,-0.0036,-0.0287,-0.0241,0.038
18.790558,0.0076,-0.0330,0.0279,0.044
18.795960,0.0115,0.0007,-0.0155,0.019
18.800887,0.0323,-0.0324,-0.0252,0.052
18.804536,0.0337,-0.0485,0.0268,0.065
18.810334,-0.0078,0.0020,-0.0380,0.039
18.814324,0.0222,0.0307,-0.0667,0.077
18.819438,0.0281,0.0497,-0.1096,0.124
18.824092,-0.0254,0.0876,-0.1142,0.146
18.829605,-0.0691,0.0231,-0.0309,0.079
18.833654,0.0019,-0.0719,0.0850,0.111
18.838558,0.0011,-0.0710,0.1170,0.137
18.844134,0.0407,-0.0774,0.1084,0.139
18.847893,0.0304,-0.0196,0.0574,0.068
18.854473,-0.0271,-0.0740,0.1066,0.133
18.858903,-0.0987,-0.0875,0.0602,0.145
18.863736,-0.0343,0.0725,-0.0024,0.080
18.867786,-0.0224,0.0031,0.0141,0.027
18.874044,0.0396,-0.1180,0.0516,0.135
18.877812,0.0181,-0.0245,-0.0083,0.032
18.882334,0.0827,-0.0221,-0.0154,0.087
18.887837,0.0735,-0.0341,-0.0653,0.104
18.892351,0.0695,-0.0413,-0.0719,0.108
18.897013,0.0515,0.0037,-0.0880,0.102
18.902496,0.0408,0.0364,-0.0517,0.075
18.906457,0.0380,-0.0145,-0.0322,0.052
18.911306,0.0977,-0.1054,0.0324,0.147
18.917091,0.1173,-0.1151,0.0825,0.184
18.920940,0.0922,-0.1368,0.1633,0.232
18.926975,0.0033,-0.0562,0.0819,0.099
18.931825,0.0006,0.0260,-0.0058,0.027
18.935806,0.1073,-0.0016,-0.0263,0.110
18.941294,0.0730,-0.0291,-0.0253,0.083
18.945301,-0.0351,-0.0680,-0.0273,0.081
18.950830,-0.1342,0.0196,-0.1340,0.191
18.955882,-0.0703,0.2589,-0.1566,0.311
18.960570,-0.0963,0.3946,-0.1256,0.425
18.964611,-0.4494,0.5012,-0.3111,0.742
18.971234,-0.3436,0.2009,0.0580,0.402
18.976419,-0.0663,-0.4035,0.3074,0.512
18.979508,0.3420,-0.2267,0.0616,0.415
18.983874,0.2029,0.1268,-0.2079,0.317
18.989758,-0.1012,0.1213,-0.0411,0.163
18.993457,-0.1292,-0.0150,0.0769,0.151
18.999713,0.0622,-0.0981,0.0995,0.153
19.003646,0.1626,-0.3137,0.1958,0.404
19.008727,0.0943,-0.1621,0.1511,0.241
19.013465,0.0625,-0.0878,0.0144,0.109
19.019426,0.1265,-0.1116,-0.0117,0.169
19.023930,0.1238,-0.0689,-0.0042,0.142
19.027202,0.1144,-0.0147,-0.0707,0.135
19.033695,-0.0235,0.0225,-0.0598,0.068
19.037445,-0.0089,-0.0568,0.1405,0.152
19.042029,-0.2659,0.0643,0.1158,0.297
19.046991,-0.0683,0.1039,0.0508,0.134
19.052312,-0.1556,0.1529,-0.1778,0.281
19.056946,-0.0862,0.1803,-0.1622,0.257
19.061454,-0.0870,0.2030,-0.0806,0.235
19.066145,-0.1160,0.1637,0.0317,0.203
19.070966,0.1166,-0.1365,0.1672,0.245
19.076379,0.0502,-0.0543,0.1021,0.126
19.081103,-0.1080,0.1697,0.0430,0.206
19.086769,0.1738,-0.1121,0.2737,0.343
19.092449,0.1313,-0.4179,-0.1591,0.466
19.095370,0.2890,-0.1894,0.0908,0.357
19.099987,-0.1075,-0.0461,0.0221,0.119
19.106312,0.0052,0.0604,-0.1006,0.117
19.111310,0.0744,-0.0406,-0.0727,0.112
19.114714,0.0262,-0.1098,-0.1238,0.168
19.120327,-0.0320,0.1614,-0.1652,0.233
19.124608,-0.1190,0.2999,-0.1501,0.356
19.130579,-0.2485,0.1074,-0.4127,0.494
19.134480,0.0906,0.0496,0.1443,0.177
19.138561,-0.0532,-0.0361,0.1922,0.203
19.144581,-0.1271,0.1947,-0.0785,0.245
19.148847,-0.0194,0.0032,-0.1114,0.113
19.166491,0.1661,-0.1845,0.0362,0.251
19.167297,0.1270,0.0330,0.0568,0.143
19.168191,-0.0187,0.0042,0.0556,0.059
19.168706,-0.0401,0.0137,-0.0045,0.043
19.172938,-0.1368,0.0016,-0.1979,0.241
19.178146,0.1111,-0.0601,-0.0164,0.127
19.181842,0.0245,0.0971,-0.0433,0.109
19.187114,-0.1156,0.0606,-0.0920,0.160
19.193433,0.0850,-0.1845,0.0198,0.204
19.197637,0.0446,-0.0336,-0.0505,0.075
19.201631,-0.0335,-0.0335,0.0642,0.080
19.207095,0.1201,-0.1073,0.2079,0.263
19.211536,-0.0433,-0.0973,0.0727,0.129
19.215934,0.0896,-0.0710,0.0241,0.117
19.220882,0.0010,-0.0545,0.0635,0.084
19.226802,0.0652,0.0022,0.0845,0.107
19.230420,0.0006,0.0940,0.1550,0.181
19.235191,-0.0331,0.0191,0.0372,0.053
19.240274,0.0044,0.1585,0.0317,0.162
19.244966,-0.2112,0.1784,-0.1679,0.323
19.251614,-0.0283,-0.0844,0.0803,0.120
19.255056,-0.2484,-0.3823,0.3126,0.553
19.260495,-0.3768,0.0164,0.2823,0.471
19.265799,-0.0875,0.9083,-0.0119,0.913
19.269610,-0.1452,0.5963,-0.6126,0.867
19.274747,0.2337,-0.1117,-0.2200,0.340
19.279653,-0.1201,-0.0491,-0.1706,0.214
19.284108,-0.0009,0.3525,-0.1379,0.378
19.288445,0.0376,0.1283,0.0368,0.139
19.293720,-0.0494,-0.2081,-0.0559,0.221
19.299403,0.0684,-0.2236,-0.1158,0.261
19.304270,-0.0572,0.0294,-0.3244,0.331
19.308334,0.1836,0.2471,-0.2109,0.373
19.313098,-0.0366,0.3493,-0.3313,0.483
19.318819,-0.0009,0.2844,-0.2489,0.378
19.323224,-0.0239,-0.1340,0.0279,0.139
19.328237,0.0615,-0.4163,0.3763,0.564
19.333101,0.0588,-0.4929,0.5086,0.711
19.337899,0.2244,-1.6663,1.0652,1.990
19.342038,0.0911,-0.0734,0.4563,0.471
19.347103,-0.0656,0.9201,-0.5677,1.083
19.351507,-0.0025,-0.1151,-0.3868,0.404
19.356365,-0.0033,-0.2017,-0.1247,0.237
19.361995,0.0982,0.0417,0.1324,0.170
19.366731,0.1052,-1.7782,1.3963,2.263
19.370916,0.1681,-0.2207,0.5933,0.655
19.375647,0.0170,1.3862,-0.7675,1.585
19.381020,-0.1206,0.3513,-0.7193,0.810
19.386025,-0.2398,-0.7060,0.0129,0.746
19.390417,0.2466,0.1546,-0.1717,0.338
19.395963,0.2331,0.9153,-0.4026,1.027
19.401168,-0.0286,0.0502,-0.2022,0.210
19.404600,0.1614,-0.3307,-0.0837,0.377
19.409806,0.1235,0.1275,-0.0775,0.194
19.414625,-0.1791,0.1170,0.0521,0.220
19.421075,-0.3333,-0.0997,0.2304,0.417
19.424966,-0.3018,-0.0222,0.1959,0.360
19.428629,0.0143,0.1377,0.0311,0.142
19.433730,0.2044,0.1633,-0.1797,0.317
19.438607,0.0819,0.2100,-0.3032,0.378
19.443922,0.0487,-0.0073,-0.0176,0.052
19.448807,0.1090,-0.1565,0.0759,0.205
19.453647,-0.0633,-0.1527,0.1447,0.220
19.458538,-0.1415,-0.0278,-0.1100,0.181
19.463894,-0.0153,0.0486,-0.1395,0.149
19.468326,0.0913,0.0056,0.0071,0.092
19.472554,0.0690,-0.0656,0.2098,0.230
19.477239,-0.0030,-0.1030,0.3277,0.344
19.482068,-0.1029,-0.0403,0.1551,0.190
19.487099,-0.1024,-0.0351,0.0646,0.126
19.491973,-0.0449,0.0674,-0.0061,0.081
19.496640,0.0262,0.0456,-0.0360,0.064
19.502808,0.0516,0.0644,-0.0799,0.115
19.506355,0.0148,0.0926,-0.1331,0.163
19.511240,-0.0337,0.0684,-0.1220,0.144
19.515985,-0.0059,0.0444,-0.0799,0.092
19.521081,-0.0274,-0.0865,0.0568,0.107
19.526001,-0.0081,-0.2164,0.2424,0.325
19.530677,-0.0049,-0.2694,0.3289,0.425
19.535259,-0.0817,-0.2557,0.2675,0.379
19.540406,-0.0058,-0.2564,0.0258,0.258
19.545193,0.0387,0.0871,-0.1975,0.219
19.549715,-0.0081,0.0505,-0.1841,0.191
19.555144,0.0748,0.4893,-0.3913,0.631
19.559879,-0.0000,0.5234,-0.4336,0.680
19.564052,-0.0146,-0.0554,0.0457,0.073
19.570101,0.1095,-0.4088,0.5779,0.716
19.573977,-0.0436,-0.0563,0.3224,0.330
19.580643,0.0178,0.1747,-0.0853,0.195
19.583833,-0.0135,0.0808,-0.1116,0.138
19.588718,0.0395,-0.1100,0.0638,0.133
19.593111,0.0520,-0.1687,0.2074,0.272
19.598339,0.1030,-0.2389,0.2951,0.393
19.602688,-0.0655,-0.1588,0.0587,0.182
19.607945,-0.0432,0.2294,-0.2616,0.351
19.612641,-0.1046,0.2512,-0.3802,0.468
19.618331,-0.0255,0.2064,-0.3725,0.427
19.622811,-0.0208,0.1193,-0.2580,0.285
19.628135,0.0483,0.0304,-0.0211,0.061
19.631706,-0.0065,-0.0292,0.0432,0.053
19.636455,0.0174,-0.0741,0.1210,0.143
19.642200,-0.0278,-0.0237,0.0771,0.085
19.646670,-0.0109,0.0287,0.0145,0.034
19.651219,0.0416,-0.0119,0.0121,0.045
19.656522,0.0416,-0.0618,0.0665,0.100
19.661135,0.0059,-0.0186,0.0587,0.062
19.666310,0.0132,0.0005,-0.0061,0.015
19.670683,-0.0009,0.0431,-0.0255,0.050
19.675492,-0.0173,0.0617,-0.1064,0.124
19.680464,0.0115,0.0777,-0.0918,0.121
19.685486,-0.0028,0.0485,-0.1064,0.117
19.690621,-0.0361,0.0529,-0.1448,0.158
19.695306,-0.0408,0.0739,-0.1377,0.161
19.699669,0.0210,0.0329,-0.0835,0.092
19.704276,-0.0554,0.0541,-0.0345,0.085
19.710483,0.0160,-0.0247,0.0072,0.030
19.715227,0.0325,-0.0601,0.1197,0.138
19.718567,0.0202,-0.0548,0.1102,0.125
19.724057,0.0057,-0.0021,0.0845,0.085
19.729522,0.0009,-0.0330,0.0994,0.105
19.733523,-0.0158,0.0100,0.0455,0.049
19.738315,0.0341,-0.0494,0.1275,0.141
19.743503,-0.0233,-0.0086,0.0476,0.054
19.748177,0.0648,-0.0466,0.0395,0.089
19.753238,-0.0189,-0.0153,0.0058,0.025
19.757854,0.0600,-0.0604,0.1029,0.134
19.764473,-0.0186,-0.0362,0.0546,0.068
19.767899,0.0055,-0.0217,0.0208,0.031
19.772103,-0.0372,0.0164,-0.0245,0.047
19.777042,0.0059,0.0258,-0.0432,0.051
19.781647,-0.0082,-0.0006,-0.0144,0.017
19.786722,-0.0414,-0.0030,-0.0997,0.108
19.791593,0.0160,0.0659,-0.0060,0.068
19.796574,-0.0317,0.0060,0.0158,0.036
19.801600,-0.0006,-0.0083,0.0563,0.057
19.806192,-0.0387,0.0512,-0.0361,0.074
19.811182,0.0375,0.0271,0.0362,0.059
19.816907,0.0325,-0.0586,0.0509,0.084
19.820672,-0.0011,-0.0272,0.0495,0.056
19.825615,0.0536,-0.0199,0.1162,0.129
19.830765,-0.1086,-0.0054,-0.0718,0.130
19.835267,-0.0275,0.0969,-0.1535,0.184
19.840470,0.0221,0.0488,-0.0710,0.089
19.845146,0.0147,-0.0418,-0.0133,0.046
19.850165,0.0025,0.0085,-0.0390,0.040
19.854721,-0.0049,-0.0390,0.0329,0.051
19.859456,-0.0025,-0.0220,0.0996,0.102
19.863738,0.0167,-0.0623,0.0943,0.114
19.868858,-0.0382,-0.0023,0.0038,0.038
19.874727,0.0308,0.0262,0.0138,0.043
19.878806,-0.0336,0.0213,-0.0478,0.062
19.883210,-0.0123,0.0806,-0.1229,0.147
19.889588,-0.0030,0.0515,-0.1241,0.134
19.893044,0.0207,-0.0083,-0.0610,0.065
19.898006,0.0228,-0.0438,0.0611,0.079
19.903478,0.0252,-0.0791,0.1203,0.146
19.907672,-0.0201,-0.0048,0.0747,0.077
19.912423,-0.0057,-0.0024,0.0081,0.010
19.917497,-0.0224,0.0357,0.0038,0.042
19.921967,-0.0080,0.0117,-0.0672,0.069
19.927100,0.0228,0.0045,-0.0737,0.077
19.931708,0.0082,0.0116,-0.1258,0.127
19.936323,-0.0135,0.0899,-0.2080,0.227
19.942189,0.0579,-0.0011,-0.0883,0.106
19.946130,-0.0425,-0.0010,-0.0908,0.100
19.950960,0.0241,0.0584,-0.0910,0.111
19.956016,-0.0119,0.0413,-0.1032,0.112
19.960806,0.0095,-0.0018,-0.0039,0.010
19.965638,-0.0048,-0.0421,0.0497,0.065
19.970560,0.0239,-0.0537,0.0981,0.114
19.975456,-0.0022,-0.0557,0.1368,0.148
19.980446,-0.0162,-0.0696,0.1588,0.174
19.984748,-0.0014,-0.0929,0.1857,0.208
19.990470,0.0229,-0.0614,0.2438,0.252
19.994561,0.0281,-0.1204,0.3067,0.331
19.999724,0.0383,-0.1505,0.3602,0.392
20.004815,0.0415,-0.1543,0.3495,0.384
20.008965,0.0142,-0.1748,0.2632,0.316
20.013816,0.0512,-0.1049,0.1374,0.180
20.019209,0.0167,-0.0451,0.0199,0.052
20.024504,0.0184,-0.0238,-0.0087,0.031
20.028824,0.0319,-0.0241,-0.0062,0.040
20.033469,0.0239,-0.0077,-0.0109,0.027
20.038197,0.0231,0.0346,-0.0560,0.070
20.043775,-0.0088,0.0505,-0.1178,0.128
20.047717,-0.0502,0.1542,-0.2054,0.262
20.053907,-0.0370,0.2002,-0.2904,0.355
20.057526,-0.0551,0.1913,-0.2967,0.357
20.062411,-0.0447,0.1326,-0.2343,0.273
20.067282,-0.0486,0.0981,-0.1444,0.181
20.071753,-0.0740,0.0806,-0.2125,0.239
20.077184,-0.0519,0.1368,-0.2212,0.265
20.081436,-0.0872,0.1238,-0.2609,0.302
20.087236,-0.0343,0.0990,-0.2172,0.241
20.092104,0.0016,0.0365,-0.0910,0.098
20.095863,-0.0101,-0.0233,-0.0277,0.038
20.101177,-0.0193,-0.0588,0.0519,0.081
20.105861,0.0286,0.0009,0.0904,0.095
20.111573,-0.0021,-0.0111,0.0597,0.061
20.115978,0.0054,-0.0063,0.0005,0.008
20.120354,-0.0300,0.0007,-0.1084,0.112
20.125356,0.0157,0.0433,-0.1309,0.139
20.130778,0.0301,0.0262,-0.1058,0.113
20.135725,0.0089,-0.0074,-0.0456,0.047
20.139218,0.0115,0.0400,-0.0025,0.042
20.145757,0.0142,0.0324,0.0093,0.037
20.149869,0.0308,0.0296,-0.1024,0.111
20.153509,-0.0046,0.0221,0.0529,0.058
20.158626,-0.0062,-0.2158,0.1599,0.269
20.163488,0.0328,-0.1098,0.2208,0.249
20.168784,0.0216,-0.0546,0.1987,0.207
20.173422,0.0514,-0.1448,0.3077,0.344
20.178746,-0.0066,-0.1988,0.2641,0.331
20.182861,-0.0044,-0.2001,0.1922,0.277
20.187325,-0.0146,-0.0446,-0.0049,0.047
20.192382,0.0322,0.1310,-0.1339,0.190
20.197253,0.0188,0.1532,-0.1407,0.209
20.202273,0.0001,0.2307,-0.1726,0.288
20.206903,0.0236,2.5237,-2.8540,3.810
20.212853,0.3902,-1.0066,1.0003,1.472
20.217330,-0.7381,-2.8176,1.3112,3.194
20.221328,0.5679,0.4439,-0.0125,0.721
20.225930,0.0233,1.1812,-0.6874,1.367
20.232707,0.0457,0.4618,-0.6748,0.819
20.237375,-0.0378,-0.2234,0.0362,0.229
20.240924,-0.0608,-0.4306,0.4517,0.627
20.246188,0.0686,-0.1590,0.3912,0.428
20.251761,-0.0454,-0.0818,0.0655,0.114
20.255367,0.0151,0.0350,-0.1125,0.119
20.260623,0.1279,0.0415,-0.0669,0.150
20.266916,0.4574,-0.1306,0.2855,0.555
20.270634,0.2558,-0.2850,0.3591,0.525
20.274956,-0.3010,-0.3144,0.1367,0.456
20.279860,-0.6013,-0.1008,-0.1186,0.621
20.284666,-0.5288,0.5581,-0.5078,0.921
20.289412,-0.1751,0.6466,-0.4283,0.795
20.294499,0.0599,0.1763,-0.1597,0.245
20.299616,0.1774,-0.0363,0.0143,0.182
20.304876,0.1642,-0.1832,0.1829,0.306
20.309537,0.0609,-0.1580,0.2953,0.340
20.313490,0.0034,0.0190,0.1649,0.166
20.318808,0.0245,0.0569,0.1189,0.134
20.323910,0.0268,0.0113,0.0017,0.029
20.328325,0.0666,0.0541,-0.0001,0.086
20.332854,0.0305,0.0916,0.0167,0.098
20.338169,0.0227,0.0150,0.0285,0.039
20.342518,-0.0612,0.2240,-0.0683,0.242
20.347442,0.0962,-0.1839,0.1490,0.256
20.352631,-0.0231,-0.1468,0.1314,0.198
20.357199,-0.0588,0.0871,-0.1215,0.161
20.362099,-0.0305,0.1270,-0.2560,0.287
20.367414,-0.0380,0.1356,-0.2020,0.246
20.372731,0.0094,0.0681,-0.1511,0.166
20.376129,-0.0007,0.0226,-0.0343,0.041
20.381840,-0.0631,-0.0416,-0.0658,0.100
20.387047,0.0057,0.0468,-0.0925,0.104
20.391329,-0.0283,0.0418,-0.0713,0.087
20.395915,0.0261,-0.0106,-0.0033,0.028
20.400559,-0.0507,0.0252,-0.0712,0.091
20.406388,-0.0175,0.0156,-0.2101,0.211
20.410540,-0.0371,0.0513,-0.0929,0.112
20.415089,0.0439,-0.0940,0.1313,0.167
20.420003,-0.1329,-0.0242,-0.0324,0.139
20.425862,0.1101,-0.0334,0.0346,0.120
20.430018,-0.1386,0.0763,-0.2262,0.276
20.434929,0.1231,0.0924,0.0118,0.154
20.439800,0.0268,-0.0935,0.1198,0.154
20.444197,0.0741,-0.1284,0.6014,0.619
20.449651,-0.1905,-0.0346,0.0228,0.195
20.453875,0.1597,0.1177,0.0762,0.213
20.459487,-0.0673,-0.1088,-0.0168,0.129
20.463604,-0.0223,0.1178,-0.2657,0.292
20.468993,-0.0204,0.1288,-0.2993,0.326
20.474261,-0.0495,0.1255,-0.3449,0.370
20.478083,-0.0047,0.1223,-0.2552,0.283
20.483415,-0.0316,0.0407,-0.1193,0.130
20.487515,-0.0301,0.0453,-0.0933,0.108
20.492649,0.0571,0.0166,0.1490,0.160
20.497528,-0.0174,-0.1259,0.3707,0.392
20.502172,-0.0201,-0.1889,0.2981,0.354
20.507516,-0.0780,-0.0090,0.1126,0.137
20.512024,0.0167,0.0459,-0.0122,0.050
20.516709,0.0255,-0.0019,-0.0906,0.094
20.522148,0.0367,-0.0659,0.0596,0.096
20.527119,0.0101,-0.1390,0.1258,0.188
20.530979,0.0362,-0.0738,0.2082,0.224
20.536570,-0.0164,-0.0613,0.1523,0.165
20.541456,0.0097,-0.0228,0.0448,0.051
20.545479,0.0428,-0.0037,0.0383,0.058
20.550695,0.0901,-0.0654,0.1533,0.190
20.555954,0.0377,-0.1102,0.2368,0.264
20.560718,0.0333,-0.1261,0.2512,0.283
20.564831,-0.0304,-0.0944,0.1895,0.214
20.571929,-0.0463,-0.0107,-0.0097,0.048
20.575639,-0.0432,0.0676,-0.1841,0.201
20.580118,-0.0713,0.1098,-0.3643,0.387
20.584862,-0.0280,0.1278,-0.3533,0.377
20.589782,-0.0395,0.0483,-0.2095,0.219
20.594578,0.0063,-0.0235,-0.0052,0.025
20.599403,-0.0339,-0.0376,0.1454,0.154
20.603512,-0.0618,-0.0422,0.2330,0.245
20.608991,-0.0566,-0.0371,-0.0498,0.084
20.613264,0.1246,0.0462,0.3583,0.382
20.618792,-0.1231,-0.0588,-0.0047,0.136
20.623617,0.0986,0.0415,-0.1781,0.208
20.628535,0.0886,0.0244,0.0769,0.120
20.633136,-0.1162,-0.0589,0.1213,0.178
20.637932,0.0443,-0.1108,0.1841,0.219
20.642820,-0.0698,-0.0173,0.0386,0.082
20.647422,0.1048,-0.0673,0.3745,0.395
20.651747,-0.2527,0.2349,-0.4103,0.536
20.657211,0.1927,0.2521,-0.2673,0.415
20.661817,-0.0374,0.0436,-0.1328,0.145
20.666534,0.0572,0.0625,0.0720,0.111
20.671793,-0.0007,-0.0638,0.1969,0.207
20.676746,0.0059,-0.0844,0.1857,0.204
