time,gFx,gFy,gFz,TgF
49.115429044,-1.2134,-0.7038,-0.0034,1.403
49.117291492,-1.2303,-0.6515,0.0068,1.392
49.119536596,-1.2381,-0.5997,0.0146,1.376
49.12253144,-1.2408,-0.5507,0.0249,1.358
49.124184512,-1.2481,-0.5079,0.0454,1.348
49.126756283,-1.2513,-0.4683,0.0601,1.337
49.12972519,-1.2581,-0.4346,0.0684,1.333
49.132090502,-1.2684,-0.4033,0.0728,1.333
49.134039565,-1.2789,-0.3735,0.0667,1.334
49.136282742,-1.2808,-0.3506,0.0476,1.329
49.13931269,-1.2916,-0.3315,0.0237,1.334
49.142202481,-1.3075,-0.3154,-0.0015,1.345
49.143593367,-1.3277,-0.3037,-0.0208,1.362
49.14602571,-1.3517,-0.2953,-0.0369,1.384
49.14842821,-1.3771,-0.2934,-0.0479,1.409
49.151053002,-1.3998,-0.2939,-0.0562,1.431
49.153195971,-1.4189,-0.2968,-0.0635,1.451
49.156177012,-1.4399,-0.3037,-0.0577,1.473
49.158759877,-1.4648,-0.3186,-0.0469,1.500
49.160464044,-1.4970,-0.3401,-0.0323,1.536
49.171473471,-1.5386,-0.3713,-0.0212,1.583
49.172247169,-1.5843,-0.4126,-0.0100,1.637
49.172818783,-1.6319,-0.4617,-0.0088,1.696
49.173792221,-1.6688,-0.5181,-0.0217,1.748
49.174329096,-1.6954,-0.5756,-0.0494,1.791
49.175195294,-1.6964,-0.6330,-0.0889,1.813
49.177389877,-1.6864,-0.6865,-0.1317,1.825
49.183739096,-1.6685,-0.7353,-0.1727,1.832
49.184748939,-1.6446,-0.7835,-0.2077,1.833
49.185324773,-1.6219,-0.8328,-0.2360,1.838
49.187328679,-1.6011,-0.8787,-0.2511,1.844
49.189626179,-1.5821,-0.9129,-0.2582,1.845
49.192117898,-1.5571,-0.9393,-0.2572,1.837
49.194848783,-1.5347,-0.9623,-0.2462,1.828
49.197441127,-1.5051,-0.9794,-0.2287,1.810
49.199181856,-1.4734,-0.9896,-0.2072,1.787
49.202599252,-1.4426,-1.0014,-0.1881,1.766
49.204670137,-1.4089,-1.0104,-0.1732,1.742
49.20722295,-1.3690,-1.0187,-0.1688,1.715
49.209285606,-1.3295,-1.0282,-0.1732,1.690
49.212142637,-1.2897,-1.0365,-0.1832,1.665
49.214022742,-1.2476,-1.0458,-0.1984,1.640
49.216061075,-1.2029,-1.0568,-0.2147,1.616
49.21853795,-1.1531,-1.0661,-0.2343,1.588
49.221745346,-1.0944,-1.0720,-0.2509,1.552
49.224435294,-1.0290,-1.0715,-0.2702,1.510
49.226062325,-0.9589,-1.0676,-0.2914,1.464
49.228298367,-0.8875,-1.0629,-0.3129,1.420
49.231179877,-0.8216,-1.0578,-0.3330,1.380
49.233368679,-0.7661,-1.0551,-0.3537,1.351
49.235352585,-0.7160,-1.0575,-0.3796,1.332
49.237923887,-0.6769,-1.0622,-0.4077,1.324
49.240666387,-0.6469,-1.0686,-0.4385,1.324
49.242877794,-0.6313,-1.0805,-0.4656,1.335
49.245189512,-0.6225,-1.0974,-0.4940,1.355
49.247780242,-0.6188,-1.1204,-0.5164,1.380
49.249920919,-0.6178,-1.1416,-0.5318,1.403
49.252448575,-0.6252,-1.1628,-0.5409,1.427
49.25485545,-0.6325,-1.1873,-0.5453,1.452
49.257726283,-0.6352,-1.2132,-0.5460,1.474
49.259669408,-0.6366,-1.2381,-0.5426,1.494
49.262930867,-0.6410,-1.2652,-0.5338,1.515
49.264555554,-0.6442,-1.2940,-0.5181,1.536
49.267317689,-0.6493,-1.3187,-0.4925,1.550
49.269803939,-0.6488,-1.3407,-0.4649,1.560
49.273076335,-0.6471,-1.3639,-0.4417,1.573
49.274764981,-0.6520,-1.3832,-0.4229,1.587
49.276581596,-0.6564,-1.3922,-0.3977,1.590
49.279817585,-0.6591,-1.4050,-0.3635,1.594
49.282341596,-0.6657,-1.4145,-0.3276,1.597
49.284345919,-0.6594,-1.4252,-0.3117,1.601
49.286279981,-0.6354,-1.4338,-0.3039,1.597
49.288767377,-0.6086,-1.4328,-0.2993,1.585
49.291821023,-0.5778,-1.4301,-0.2949,1.570
49.293825242,-0.5475,-1.4264,-0.2817,1.554
49.29675071,-0.5211,-1.4186,-0.2631,1.534
49.298229669,-0.5020,-1.4125,-0.2431,1.519
49.301452637,-0.4764,-1.3964,-0.2213,1.492
49.303194617,-0.4551,-1.3703,-0.2050,1.458
49.305778887,-0.4373,-1.3363,-0.1849,1.418
49.308264148,-0.4214,-1.2962,-0.1593,1.372
49.310389148,-0.4116,-1.2506,-0.1278,1.323
49.312834564,-0.4058,-1.2032,-0.0857,1.273
49.315280137,-0.4077,-1.1499,-0.0423,1.221
49.317682273,-0.4121,-1.0944,0.0056,1.169
49.320625033,-0.4202,-1.0392,0.0503,1.122
49.323099252,-0.4258,-0.9806,0.0909,1.073
49.325194096,-0.4280,-0.9203,0.1273,1.023
49.327451544,-0.4219,-0.8543,0.1627,0.967
49.329861335,-0.4097,-0.7876,0.2133,0.913
49.333001127,-0.4021,-0.7224,0.2848,0.874
49.334744929,-0.4031,-0.6616,0.3620,0.855
49.337530242,-0.4089,-0.6112,0.3855,0.830
49.339337533,-0.4158,-0.5655,0.3696,0.793
49.342700814,-0.4366,-0.5296,0.3432,0.767
49.344524044,-0.4773,-0.5057,0.3196,0.765
49.34672321,-0.5147,-0.4871,0.2961,0.768
49.349409408,-0.5465,-0.4693,0.2734,0.770
49.351876804,-0.5697,-0.4507,0.2555,0.770
49.354057794,-0.5870,-0.4324,0.2274,0.764
49.356478106,-0.6164,-0.4180,0.1869,0.768
49.359104929,-0.6457,-0.4070,0.1339,0.775
49.361743262,-0.6835,-0.4006,0.0880,0.797
49.363821596,-0.7236,-0.3916,0.0523,0.824
49.3666167,-0.7607,-0.3853,0.0181,0.853
49.368623939,-0.8084,-0.3855,-0.0264,0.896
49.370714044,-0.8665,-0.3884,-0.0533,0.951
49.373408106,-0.9051,-0.3862,-0.0830,0.988
49.376660189,-0.9322,-0.3787,-0.1417,1.016
49.378106596,-0.9630,-0.3762,-0.1998,1.053
49.380482429,-0.9867,-0.3696,-0.2421,1.081
49.38304571,-1.0075,-0.3640,-0.2629,1.103
49.385738783,-1.0204,-0.3601,-0.2917,1.121
49.387854929,-1.0353,-0.3584,-0.3269,1.143
49.389854669,-1.0463,-0.3545,-0.3537,1.160
49.392426335,-1.0466,-0.3498,-0.3657,1.162
49.394638627,-1.0385,-0.3452,-0.3720,1.156
49.397775658,-1.0251,-0.3391,-0.3672,1.140
49.399792169,-1.0114,-0.3342,-0.3684,1.127
49.401965658,-0.9952,-0.3281,-0.3545,1.106
49.404347116,-0.9782,-0.3210,-0.3296,1.081
49.407396387,-0.9638,-0.3169,-0.2861,1.054
49.409578887,-0.9498,-0.3161,-0.2306,1.027
49.411991752,-0.9361,-0.3129,-0.1788,1.003
49.413894669,-0.9195,-0.3093,-0.1312,0.979
49.416722064,-0.8961,-0.3022,-0.0906,0.950
49.419224044,-0.8765,-0.2961,-0.0596,0.927
49.422020346,-0.8575,-0.2914,-0.0273,0.906
49.423576856,-0.8311,-0.2846,0.0022,0.878
49.426093314,-0.7918,-0.2853,0.0308,0.842
49.428792794,-0.7424,-0.2941,0.0530,0.800
49.430776231,-0.6882,-0.3049,0.0642,0.755
49.433313887,-0.6408,-0.3210,0.0772,0.721
49.4360367,-0.5948,-0.3374,0.0833,0.689
49.438284669,-0.5533,-0.3513,0.0791,0.660
49.440645658,-0.5167,-0.3679,0.0662,0.638
49.44348321,-0.4798,-0.3787,0.0494,0.613
49.445755294,-0.4463,-0.3919,0.0283,0.595
49.448434304,-0.4194,-0.4075,0.0024,0.585
49.451886075,-0.3921,-0.4234,-0.0247,0.578
49.45311795,-0.3713,-0.4415,-0.0457,0.579
49.456188887,-0.3547,-0.4598,-0.0650,0.584
49.458145241,-0.3425,-0.4793,-0.0808,0.595
49.460366544,-0.3313,-0.4932,-0.0963,0.602
49.463640189,-0.3159,-0.5074,-0.1187,0.609
49.465805866,-0.3032,-0.5262,-0.1402,0.623
49.468121387,-0.2883,-0.5416,-0.1451,0.630
49.470456283,-0.2729,-0.5587,-0.1407,0.638
49.472387741,-0.2597,-0.5724,-0.1473,0.646
49.475120294,-0.2467,-0.5839,-0.1556,0.653
49.477443627,-0.2328,-0.5968,-0.1573,0.660
49.479911283,-0.2189,-0.6107,-0.1520,0.666
49.482353158,-0.2130,-0.6159,-0.1312,0.665
49.484896752,-0.2006,-0.6183,-0.1190,0.661
49.487003002,-0.1910,-0.6198,-0.1082,0.658
49.489588939,-0.1859,-0.6176,-0.1014,0.653
49.492161908,-0.1783,-0.6144,-0.1026,0.648
49.495168471,-0.1732,-0.6098,-0.0958,0.641
49.496894877,-0.1717,-0.5988,-0.0799,0.628
49.500268835,-0.1722,-0.5865,-0.0574,0.614
49.501882377,-0.1678,-0.5697,-0.0464,0.596
49.503907846,-0.1644,-0.5502,-0.0391,0.576
49.506264408,-0.1632,-0.5277,-0.0401,0.554
49.509596908,-0.1634,-0.5081,-0.0579,0.537
49.511185241,-0.1622,-0.4915,-0.0716,0.523
49.513524512,-0.1549,-0.4761,-0.0987,0.510
49.51595321,-0.1441,-0.4607,-0.1258,0.499
49.519103158,-0.1324,-0.4417,-0.1551,0.487
49.521563002,-0.1217,-0.4234,-0.1810,0.476
49.523226752,-0.1104,-0.4063,-0.2016,0.467
49.525578731,-0.1011,-0.3877,-0.2169,0.456
49.528232325,-0.0943,-0.3701,-0.2265,0.444
49.53069071,-0.0887,-0.3542,-0.2294,0.431
49.532955033,-0.0821,-0.3384,-0.2277,0.416
49.536250919,-0.0760,-0.3252,-0.2257,0.403
49.537678262,-0.0762,-0.3144,-0.2218,0.392
49.540157585,-0.0772,-0.3061,-0.2204,0.385
49.542640502,-0.0789,-0.2997,-0.2228,0.382
49.54506545,-0.0852,-0.2968,-0.2272,0.383
49.547294669,-0.0914,-0.2980,-0.2338,0.390
49.550239252,-0.0989,-0.2975,-0.2396,0.395
49.552732377,-0.1080,-0.2941,-0.2470,0.399
49.554556544,-0.1192,-0.2929,-0.2538,0.405
49.557497377,-0.1334,-0.2917,-0.2602,0.413
49.559298939,-0.1488,-0.2963,-0.2663,0.425
49.56459196,-0.1671,-0.3015,-0.2729,0.440
49.565231491,-0.1864,-0.3071,-0.2829,0.457
49.566772898,-0.2101,-0.3149,-0.2944,0.480
49.569030658,-0.2365,-0.3225,-0.3110,0.507
49.571883783,-0.2592,-0.3271,-0.3301,0.532
49.573852429,-0.2831,-0.3318,-0.3508,0.560
49.577083366,-0.3054,-0.3359,-0.3713,0.586
49.579183262,-0.3264,-0.3359,-0.3928,0.611
49.582005971,-0.3464,-0.3332,-0.4165,0.636
49.58364071,-0.3625,-0.3318,-0.4397,0.659
49.586088939,-0.3794,-0.3283,-0.4629,0.683
49.58872571,-0.3938,-0.3237,-0.4847,0.703
49.591302273,-0.4067,-0.3196,-0.5069,0.724
49.593118523,-0.4160,-0.3102,-0.5274,0.740
49.595734304,-0.4253,-0.3034,-0.5448,0.755
49.598293366,-0.4319,-0.2958,-0.5604,0.767
49.600348158,-0.4356,-0.2880,-0.5756,0.777
49.603332064,-0.4366,-0.2783,-0.5875,0.783
49.605878523,-0.4349,-0.2695,-0.5975,0.787
49.607943262,-0.4307,-0.2582,-0.6078,0.788
49.611373262,-0.4229,-0.2438,-0.6193,0.789
49.613365918,-0.4153,-0.2333,-0.6315,0.791
49.615669616,-0.4099,-0.2162,-0.6447,0.794
49.617848314,-0.4036,-0.1988,-0.6579,0.797
49.620001127,-0.3967,-0.1781,-0.6716,0.800
49.623297012,-0.3923,-0.1573,-0.6884,0.808
49.625175085,-0.3943,-0.1383,-0.7004,0.816
49.627262689,-0.3987,-0.1219,-0.7094,0.823
49.630556335,-0.4075,-0.1092,-0.7087,0.825
49.632537429,-0.4246,-0.1019,-0.6965,0.822
49.634773314,-0.4456,-0.1011,-0.6857,0.824
49.637078106,-0.4764,-0.1116,-0.6581,0.820
49.639666804,-0.5140,-0.1319,-0.6256,0.820
49.642513418,-0.5553,-0.1629,-0.5924,0.828
49.644035241,-0.6061,-0.2089,-0.5580,0.850
49.647084252,-0.6625,-0.2660,-0.5233,0.885
49.648789043,-0.7326,-0.3354,-0.4825,0.939
49.651843471,-0.8137,-0.4160,-0.4463,1.017
49.653928679,-0.9081,-0.5015,-0.4329,1.124
49.656035762,-1.0046,-0.5878,-0.4407,1.245
49.658439252,-1.1125,-0.6762,-0.4708,1.384
49.662137793,-1.2268,-0.7624,-0.5243,1.537
49.663742481,-1.3439,-0.8462,-0.5909,1.694
49.665883991,-1.4550,-0.9249,-0.6630,1.847
49.66855071,-1.5518,-0.9987,-0.7212,1.981
49.670810502,-1.6478,-1.0690,-0.7661,2.108
49.673053575,-1.7291,-1.1274,-0.7988,2.213
49.675363262,-1.7926,-1.1746,-0.8291,2.298
49.678250346,-1.8410,-1.2122,-0.8597,2.366
49.68032446,-1.8740,-1.2344,-0.8858,2.413
49.682781387,-1.8999,-1.2486,-0.9264,2.455
49.685526387,-1.9219,-1.2493,-0.9767,2.492
49.687579252,-1.9407,-1.2401,-1.0361,2.525
49.689883054,-1.9444,-1.2207,-1.1054,2.548
49.6923842,-1.9348,-1.1817,-1.1819,2.557
49.695226908,-1.9092,-1.1243,-1.2510,2.544
49.697221543,-1.8840,-1.0578,-1.3285,2.536
49.699592064,-1.8535,-0.9716,-1.3939,2.514
49.702917533,-1.8195,-0.8653,-1.4426,2.478
49.704780814,-1.7865,-0.7478,-1.4746,2.434
49.707024512,-1.7455,-0.6205,-1.4963,2.381
49.70929545,-1.6744,-0.4940,-1.4948,2.298
49.712122793,-1.5400,-0.3836,-1.4760,2.167
49.715302221,-1.3737,-0.2971,-1.4504,2.020
49.716975085,-1.2159,-0.2274,-1.4496,1.906
49.718929825,-1.0786,-0.1742,-1.4382,1.806
49.722366908,-0.9652,-0.1341,-1.4255,1.727
49.724159408,-0.8773,-0.1094,-1.4020,1.657
49.726148627,-0.8125,-0.0941,-1.3475,1.576
49.729167741,-0.7690,-0.0963,-1.2515,1.472
49.733379512,-0.7478,-0.1177,-1.1140,1.347
49.734037168,-0.7485,-0.1549,-0.9486,1.218
49.73630571,-0.7634,-0.2089,-0.7427,1.085
49.738313887,-0.7874,-0.2770,-0.5113,0.979
49.741277846,-0.8169,-0.3559,-0.2612,0.929
49.743222637,-0.8514,-0.4468,0.0024,0.962
49.746094356,-0.8961,-0.5507,0.2634,1.084
49.748424773,-0.9354,-0.6613,0.5025,1.251
49.750318939,-0.9721,-0.7703,0.7043,1.426
49.752804721,-1.0136,-0.8858,0.8242,1.578
49.755548314,-1.0453,-0.9948,0.8699,1.685
49.757641179,-1.0466,-1.0883,0.8541,1.735
49.760020346,-1.0207,-1.1540,0.7800,1.727
49.762566804,-0.9806,-1.1995,0.6840,1.694
49.765310971,-0.9261,-1.2273,0.5814,1.644
49.767646752,-0.8704,-1.2408,0.4590,1.584
49.769754981,-0.8142,-1.2481,0.3376,1.528
49.772739877,-0.7883,-1.2706,0.2108,1.510
49.774947637,-0.7705,-1.3002,0.1175,1.516
49.777343366,-0.7600,-1.3382,0.0511,1.540
49.780492533,-0.7715,-1.3917,-0.0068,1.591
49.782581023,-0.7901,-1.4633,-0.0645,1.664
49.784449043,-0.8074,-1.5479,-0.1461,1.752
49.786669408,-0.8274,-1.6436,-0.2394,1.856
49.789020033,-0.8355,-1.7553,-0.3601,1.977
49.792108627,-0.8084,-1.8794,-0.5172,2.110
49.79468196,-0.7419,-1.9881,-0.6716,2.226
49.796359096,-0.6882,-2.0113,-0.7744,2.262
49.799047377,-0.6760,-1.9018,-0.8384,2.186
49.801633679,-0.6708,-1.7086,-0.8934,2.041
49.803653575,-0.6594,-1.4861,-0.9361,1.876
49.806025085,-0.6369,-1.2784,-0.9674,1.725
49.809346595,-0.6269,-1.1179,-0.9579,1.600
49.810761804,-0.6315,-1.0021,-0.8777,1.474
49.813275606,-0.6440,-0.9168,-0.7346,1.340
49.815873731,-0.6484,-0.8489,-0.5485,1.201
49.818110189,-0.6496,-0.7984,-0.3674,1.093
49.820726387,-0.6471,-0.7617,-0.2035,1.020
49.823121283,-0.6298,-0.7397,-0.0440,0.973
49.825873783,-0.6054,-0.7236,0.0975,0.948
49.827811387,-0.5782,-0.7058,0.2072,0.936
49.830607325,-0.5541,-0.6911,0.2914,0.933
49.839802273,-0.5284,-0.6686,0.3486,0.921
49.84041946,-0.4969,-0.6364,0.3838,0.894
49.841049356,-0.4637,-0.6015,0.4043,0.860
49.841636856,-0.4312,-0.5634,0.4246,0.827
49.842426231,-0.3997,-0.5196,0.4571,0.799
49.844758991,-0.3684,-0.4751,0.4910,0.776
49.847014356,-0.3393,-0.4344,0.5191,0.757
49.849488523,-0.3063,-0.3992,0.5467,0.743
49.852408575,-0.2785,-0.3659,0.5739,0.735
49.854702116,-0.2560,-0.3310,0.5927,0.726
49.857106075,-0.2345,-0.2993,0.5997,0.710
49.859005606,-0.2125,-0.2707,0.6032,0.694
49.861611335,-0.1881,-0.2470,0.6002,0.676
49.863693679,-0.1715,-0.2223,0.6083,0.670
49.866438418,-0.1551,-0.1984,0.6183,0.668
49.8684542,-0.1344,-0.1803,0.6269,0.666
49.872102637,-0.1248,-0.1678,0.6217,0.656
49.873468002,-0.1275,-0.1603,0.6083,0.642
49.875753679,-0.1434,-0.1666,0.5834,0.623
49.878676752,-0.1617,-0.1793,0.5492,0.600
49.88111821,-0.1778,-0.1940,0.5055,0.570
49.883498939,-0.1969,-0.2103,0.4522,0.536
49.886118939,-0.2191,-0.2299,0.3975,0.509
49.888664877,-0.2472,-0.2575,0.3435,0.495
49.890497377,-0.2809,-0.2917,0.2993,0.504
49.89338295,-0.3200,-0.3303,0.2624,0.529
49.895702168,-0.3567,-0.3706,0.2265,0.562
49.898424304,-0.4036,-0.4119,0.1937,0.608
49.901249512,-0.4527,-0.4532,0.1708,0.663
49.902599668,-0.5006,-0.4925,0.1534,0.719
49.905123991,-0.5475,-0.5382,0.1424,0.781
49.90807821,-0.5914,-0.5819,0.1282,0.840
49.910283158,-0.6374,-0.6261,0.1121,0.900
49.912464616,-0.6843,-0.6694,0.0914,0.962
49.9151392,-0.7331,-0.7102,0.0769,1.024
49.917380293,-0.7835,-0.7500,0.0711,1.087
49.920770814,-0.8250,-0.7827,0.0779,1.140
49.922463106,-0.8597,-0.8216,0.0755,1.192
49.926032741,-0.8927,-0.8665,0.0469,1.245
49.926659043,-0.9217,-0.9124,0.0117,1.297
49.929574564,-0.9562,-0.9613,-0.0320,1.356
49.93183972,-0.9889,-1.0107,-0.0774,1.416
49.934865554,-1.0182,-1.0512,-0.1199,1.468
49.936846023,-1.0426,-1.0822,-0.1507,1.510
49.939132793,-1.0517,-1.0976,-0.1586,1.528
49.941822429,-1.0448,-1.0896,-0.1525,1.517
49.944094043,-1.0219,-1.0612,-0.1400,1.480
49.946420033,-0.9794,-1.0241,-0.1209,1.422
49.948747585,-0.9300,-0.9818,-0.1024,1.356
49.95412972,-0.8787,-0.9415,-0.0863,1.291
49.95480821,-0.8314,-0.9017,-0.0704,1.228
49.955856491,-0.7893,-0.8687,-0.0642,1.176
49.959989668,-0.7536,-0.8387,-0.0625,1.129
49.960586543,-0.7175,-0.8120,-0.0694,1.086
49.963195398,-0.6828,-0.7940,-0.0877,1.051
49.965134408,-0.6515,-0.7788,-0.1151,1.022
49.96767097,-0.6230,-0.7681,-0.1598,1.002
49.970282273,-0.5995,-0.7646,-0.2160,0.995
49.972867793,-0.5785,-0.7615,-0.2912,1.000
49.974820241,-0.5504,-0.7600,-0.3877,1.015
49.977537741,-0.5181,-0.7473,-0.4727,1.025
49.979706023,-0.4908,-0.7351,-0.5873,1.061
49.983031491,-0.4649,-0.7256,-0.7045,1.113
49.985446179,-0.4588,-0.7229,-0.8001,1.172
49.988365293,-0.4688,-0.7239,-0.8565,1.215
49.989906752,-0.4979,-0.7285,-0.8675,1.237
49.992651439,-0.5409,-0.7341,-0.8445,1.243
49.994665398,-0.5865,-0.7339,-0.8015,1.235
49.997037116,-0.6242,-0.7309,-0.7336,1.209
49.999249408,-0.6444,-0.7224,-0.6936,1.191
50.003314095,-0.6545,-0.7016,-0.6542,1.161
50.004219512,-0.6611,-0.6752,-0.6266,1.134
50.007715918,-0.6794,-0.6540,-0.6137,1.125
50.008952429,-0.7062,-0.6435,-0.6044,1.131
50.012290554,-0.7407,-0.6432,-0.5912,1.145
50.014763418,-0.7774,-0.6486,-0.5702,1.162
50.016350345,-0.8064,-0.6515,-0.5416,1.170
50.019105918,-0.8301,-0.6542,-0.5020,1.170
50.022241023,-0.8448,-0.6559,-0.4449,1.158
50.023609408,-0.8577,-0.6557,-0.3853,1.146
50.026275033,-0.8743,-0.6576,-0.3291,1.142
50.029335241,-0.8912,-0.6552,-0.2731,1.139
50.03110071,-0.9017,-0.6444,-0.2152,1.129
50.033509043,-0.9046,-0.6261,-0.1551,1.111
50.035928679,-0.8949,-0.6042,-0.0953,1.084
50.037960085,-0.8814,-0.5856,-0.0381,1.059
50.040443679,-0.8731,-0.5673,0.0110,1.041
50.042530345,-0.8668,-0.5507,0.0486,1.028
50.04599597,-0.8597,-0.5326,0.0782,1.014
50.047637064,-0.8470,-0.5098,0.1002,0.994
50.0505842,-0.8357,-0.4898,0.1197,0.976
50.052566335,-0.8328,-0.4744,0.1336,0.968
50.054857168,-0.8238,-0.4615,0.1449,0.955
50.057088418,-0.8003,-0.4451,0.1561,0.929
50.060573679,-0.7659,-0.4214,0.1683,0.890
50.062077064,-0.7331,-0.4002,0.1815,0.855
50.064186647,-0.7182,-0.3909,0.1971,0.841
50.066720658,-0.7158,-0.3909,0.2245,0.846
50.069353783,-0.7138,-0.3931,0.2629,0.856
50.07172946,-0.7143,-0.3975,0.3044,0.872
50.074414772,-0.7165,-0.4070,0.3423,0.892
50.076460345,-0.7116,-0.4202,0.3720,0.906
50.079485345,-0.7050,-0.4327,0.3931,0.916
50.08219972,-0.7011,-0.4512,0.4055,0.927
50.085029929,-0.6970,-0.4686,0.4099,0.935
50.087328418,-0.6904,-0.4888,0.4041,0.937
50.088997168,-0.6794,-0.5081,0.3884,0.933
50.091584095,-0.6640,-0.5284,0.3608,0.922
50.094486647,-0.6505,-0.5487,0.3269,0.912
50.096193418,-0.6381,-0.5697,0.2858,0.902
50.098521179,-0.6325,-0.5936,0.2396,0.900
50.100731595,-0.6308,-0.6205,0.1940,0.906
50.103771335,-0.6325,-0.6479,0.1493,0.918
50.105898366,-0.6383,-0.6740,0.1070,0.934
50.108232064,-0.6432,-0.6970,0.0664,0.951
50.110555345,-0.6486,-0.7204,0.0222,0.970
50.113042012,-0.6554,-0.7414,-0.0220,0.990
50.115327272,-0.6635,-0.7617,-0.0647,1.012
50.117875658,-0.6682,-0.7800,-0.1026,1.032
50.120438679,-0.6738,-0.7986,-0.1383,1.054
50.122728575,-0.6774,-0.8111,-0.1705,1.070
50.12539972,-0.6779,-0.8228,-0.1949,1.084
50.127887741,-0.6791,-0.8328,-0.2167,1.096
50.129946908,-0.6765,-0.8379,-0.2323,1.102
50.132408627,-0.6701,-0.8401,-0.2450,1.102
50.134767377,-0.6628,-0.8438,-0.2567,1.103
50.13737847,-0.6576,-0.8472,-0.2682,1.106
50.139534877,-0.6559,-0.8497,-0.2787,1.109
50.142217897,-0.6523,-0.8521,-0.2895,1.111
50.144422637,-0.6466,-0.8521,-0.2990,1.111
50.146818106,-0.6444,-0.8494,-0.3100,1.110
50.150244408,-0.6379,-0.8458,-0.3186,1.106
50.152086908,-0.6332,-0.8375,-0.3269,1.100
50.154384929,-0.6278,-0.8289,-0.3352,1.093
50.156443002,-0.6225,-0.8184,-0.3449,1.085
50.158751804,-0.6225,-0.7993,-0.3481,1.071
50.161635762,-0.6256,-0.7849,-0.3518,1.064
50.16451571,-0.6332,-0.7722,-0.3523,1.059
50.166750397,-0.6447,-0.7573,-0.3459,1.053
50.168475241,-0.6618,-0.7458,-0.3315,1.051
50.171852637,-0.6809,-0.7324,-0.3120,1.048
50.173330762,-0.6979,-0.7190,-0.2858,1.042
50.175852637,-0.7165,-0.7084,-0.2550,1.039
50.179202585,-0.7351,-0.6972,-0.2252,1.038
50.180531804,-0.7515,-0.6845,-0.1903,1.034
50.182957272,-0.7663,-0.6689,-0.1476,1.028
50.185509356,-0.7808,-0.6505,-0.1063,1.022
50.188243835,-0.7920,-0.6308,-0.0650,1.015
50.191087533,-0.8013,-0.6129,-0.0296,1.009
50.192731439,-0.8125,-0.5966,0.0022,1.008
50.19586347,-0.8235,-0.5812,0.0308,1.008
50.197588731,-0.8331,-0.5663,0.0574,1.009
50.200757272,-0.8433,-0.5526,0.0801,1.011
50.202855866,-0.8543,-0.5396,0.0994,1.015
50.205382325,-0.8677,-0.5291,0.1175,1.023
50.208029981,-0.8856,-0.5218,0.1280,1.036
50.209968158,-0.9056,-0.5177,0.1329,1.052
50.212907168,-0.9239,-0.5184,0.1290,1.067
50.215091804,-0.9417,-0.5181,0.1163,1.081
50.21686972,-0.9618,-0.5194,0.0955,1.097
50.219479981,-0.9808,-0.5247,0.0691,1.115
50.22286821,-0.9977,-0.5289,0.0369,1.130
50.224396543,-1.0114,-0.5326,-0.0002,1.143
50.226628991,-1.0221,-0.5365,-0.0398,1.155
50.22984946,-1.0304,-0.5418,-0.0682,1.166
50.231710606,-1.0383,-0.5450,-0.0933,1.176
50.234004408,-1.0444,-0.5465,-0.1116,1.184
50.237191856,-1.0468,-0.5499,-0.1231,1.189
50.238747689,-1.0463,-0.5492,-0.1282,1.189
50.24158347,-1.0497,-0.5492,-0.1292,1.192
50.243555189,-1.0544,-0.5470,-0.1236,1.194
50.246441127,-1.0600,-0.5406,-0.1151,1.195
50.248434356,-1.0647,-0.5340,-0.1097,1.196
50.251049981,-1.0715,-0.5269,-0.0985,1.198
50.25324196,-1.0817,-0.5167,-0.0870,1.202
50.255959512,-1.0920,-0.5052,-0.0701,1.205
50.258312585,-1.1030,-0.4901,-0.0496,1.208
50.260771387,-1.1154,-0.4744,-0.0271,1.212
50.263070137,-1.1272,-0.4581,-0.0051,1.217
50.265258366,-1.1396,-0.4417,0.0161,1.222
50.267729304,-1.1492,-0.4302,0.0330,1.228
50.270146074,-1.1594,-0.4170,0.0501,1.233
50.272787116,-1.1733,-0.4072,0.0581,1.243
50.275381856,-1.1902,-0.4006,0.0618,1.257
50.277276231,-1.2078,-0.3967,0.0623,1.273
50.279921543,-1.2246,-0.3958,0.0591,1.288
50.282990345,-1.2435,-0.3958,0.0445,1.306
50.284552012,-1.2571,-0.3989,0.0203,1.319
50.287043679,-1.2772,-0.4033,-0.0002,1.339
50.289979043,-1.2980,-0.4111,-0.0225,1.362
50.292128731,-1.3172,-0.4185,-0.0464,1.383
50.294463366,-1.3346,-0.4221,-0.0682,1.401
50.297862012,-1.3541,-0.4312,-0.0789,1.423
50.299954095,-1.3798,-0.4461,-0.0867,1.453
50.303822012,-1.4123,-0.4661,-0.0902,1.490
50.305249877,-1.4477,-0.4972,-0.0972,1.534
50.307051127,-1.4802,-0.5340,-0.1126,1.578
50.309720658,-1.5100,-0.5731,-0.1370,1.621
50.311834772,-1.5432,-0.6212,-0.1671,1.672
50.313452377,-1.5681,-0.6718,-0.2030,1.718
50.316108574,-1.5838,-0.7217,-0.2418,1.757
50.318797533,-1.5962,-0.7698,-0.2741,1.793
50.321416856,-1.6018,-0.8130,-0.3000,1.821
50.323965918,-1.5957,-0.8502,-0.3247,1.837
50.325704616,-1.5818,-0.8799,-0.3432,1.842
50.328213731,-1.5637,-0.9007,-0.3503,1.838
50.332193418,-1.5361,-0.9132,-0.3435,1.820
