time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.017585,-1.0636,1.5977,0.3551,1.952
4.018184,-1.1689,1.6785,0.2911,2.066
4.018416,-1.2072,1.8115,0.3134,2.199
4.024405,-1.1601,1.9300,0.4122,2.289
4.027878,-1.0728,2.0075,0.6856,2.377
4.032914,-0.9206,2.0081,1.0808,2.459
4.039025,-0.6739,1.9483,1.6191,2.621
4.044931,-0.3725,1.8944,2.1525,2.892
4.047700,-0.0339,1.8364,2.7169,3.279
4.052338,0.3271,1.6919,3.3457,3.763
4.057093,0.7077,1.5413,3.9961,4.341
4.063299,1.0980,1.3834,4.6324,4.958
4.067003,1.3977,1.2341,5.2496,5.571
4.072227,1.5562,1.0755,5.7905,6.092
4.077735,1.6782,0.9545,6.1954,6.489
4.082843,1.7408,0.8684,6.4093,6.698
4.086221,1.7485,0.7359,6.3440,6.622
4.091676,1.6813,0.5285,6.0742,6.325
4.096174,1.4583,0.3135,5.6220,5.817
4.101061,1.1735,0.0554,4.9854,5.122
4.106305,0.8036,-0.0683,4.3157,4.390
4.114864,0.3805,-0.1743,3.6343,3.658
4.115630,-0.0236,-0.2236,2.9510,2.960
4.119945,-0.3215,-0.2490,2.2514,2.288
4.125071,-0.5858,-0.2542,1.6283,1.749
4.139725,-0.7124,-0.2648,1.1078,1.343
4.140183,-0.7860,-0.2587,0.5820,1.012
4.140434,-0.8526,-0.2470,0.1676,0.903
4.144087,-0.8983,-0.2506,-0.1883,0.951
4.151855,-0.9159,-0.2117,-0.4239,1.031
4.153495,-0.8597,-0.1153,-0.5517,1.028
4.159121,-0.7788,-0.0045,-0.5650,0.962
4.163613,-0.6552,0.0854,-0.4502,0.800
4.169572,-0.4806,0.1302,-0.2601,0.562
4.173963,-0.2566,0.0968,-0.0311,0.276
4.178243,-0.0131,0.0326,0.1842,0.187
4.183507,0.2465,-0.0437,0.5459,0.601
4.187446,0.5658,-0.0972,0.9777,1.134
4.192802,0.8670,-0.1501,1.3244,1.590
4.198406,1.0360,-0.2294,1.7128,2.015
4.202339,1.1259,-0.2949,1.9999,2.314
4.206510,1.2202,-0.3615,2.1740,2.519
4.215557,1.2706,-0.4820,2.2284,2.610
4.217066,1.2075,-0.6134,2.2303,2.609
4.221989,1.1191,-0.8202,2.1608,2.568
4.242329,1.0147,-0.9659,2.0486,2.482
4.242907,0.9517,-1.1250,1.9515,2.445
4.243168,0.9060,-1.2902,1.8240,2.411
4.243358,0.8558,-1.4685,1.6279,2.353
4.247001,0.7668,-1.6623,1.3681,2.285
4.250267,0.6648,-1.8833,1.0712,2.266
4.255819,0.5616,-2.0595,0.7682,2.269
4.260714,0.4042,-2.2195,0.4878,2.308
4.265818,0.3337,-2.3730,0.2276,2.407
4.270871,0.2205,-2.4814,-0.0388,2.491
4.275204,0.1076,-2.6044,-0.3186,2.626
4.280201,0.0667,-2.6965,-0.5832,2.760
4.285813,0.0311,-2.7669,-0.8209,2.886
4.290004,0.0055,-2.8538,-1.0629,3.045
4.300130,0.0312,-2.9261,-1.2016,3.163
4.300957,0.0982,-2.9859,-1.3618,3.283
4.303943,0.1132,-2.9947,-1.5650,3.381
4.308439,0.0903,-3.0029,-1.7609,3.482
4.323829,0.0483,-2.9384,-1.9545,3.529
4.324553,0.0324,-2.8491,-2.1721,3.583
4.324868,0.0083,-2.8114,-2.3992,3.696
4.328821,-0.0340,-2.7510,-2.6599,3.827
4.332942,-0.0949,-2.7012,-2.8753,3.946
4.337643,-0.1503,-2.6764,-3.0791,4.082
4.342495,-0.1770,-2.6691,-3.2736,4.228
4.347568,-0.1971,-2.6362,-3.4400,4.338
4.353028,-0.2161,-2.5390,-3.5927,4.405
4.357594,-0.1935,-2.4183,-3.7296,4.449
4.362236,-0.1192,-2.2834,-3.7791,4.417
4.366578,0.0218,-2.1678,-3.6770,4.269
4.372063,0.2016,-2.0285,-3.5479,4.092
4.376679,0.3514,-1.8754,-3.3941,3.894
4.382297,0.4740,-1.7681,-3.2613,3.740
4.385723,0.5197,-1.6902,-3.1324,3.597
4.390259,0.4980,-1.6130,-3.0313,3.470
4.397503,0.4932,-1.5510,-2.9388,3.359
4.400493,0.4791,-1.4851,-2.8431,3.243
4.405218,0.4776,-1.4103,-2.7561,3.133
4.410084,0.4455,-1.3482,-2.7113,3.061
4.416902,0.3826,-1.3515,-2.6895,3.034
4.419883,0.2335,-1.3195,-2.6523,2.972
4.425536,0.1081,-1.2693,-2.6595,2.949
4.429376,-0.0033,-1.2151,-2.6512,2.916
4.434095,-0.1245,-1.1140,-2.5890,2.821
4.439187,-0.2343,-1.0620,-2.5256,2.750
4.446289,-0.3211,-1.0353,-2.4222,2.654
4.448904,-0.3752,-0.9243,-2.2835,2.492
4.453268,-0.3873,-0.7867,-2.1499,2.322
4.459242,-0.4004,-0.6325,-2.0451,2.178
4.463188,-0.4336,-0.4759,-1.9452,2.049
4.467752,-0.3909,-0.2934,-1.8237,1.888
4.472929,-0.3683,-0.1709,-1.7333,1.780
4.479422,-0.4376,-0.0918,-1.6906,1.749
4.483456,-0.4963,-0.0559,-1.6429,1.717
4.486942,-0.5588,-0.0511,-1.6286,1.723
4.491804,-0.6205,-0.0703,-1.5686,1.688
4.499055,-0.6720,-0.0559,-1.5109,1.655
4.504111,-0.7088,0.0015,-1.4146,1.582
4.507538,-0.7116,0.0756,-1.3207,1.502
4.515557,-0.6350,0.1332,-1.2580,1.415
4.516429,-0.5092,0.2365,-1.1668,1.295
4.522381,-0.3016,0.3143,-1.0690,1.154
4.525804,-0.1751,0.4794,-1.1297,1.240
4.543484,-0.0719,0.5859,-1.1291,1.274
4.544047,0.0111,0.6819,-1.0051,1.215
4.544196,0.1602,0.7937,-0.8297,1.159
4.546249,0.4066,0.8905,-0.7131,1.211
4.551129,0.6024,0.9675,-0.5812,1.279
4.555536,0.8179,1.0699,-0.3645,1.395
4.560161,1.0225,1.1712,-0.0894,1.557
4.565184,1.2097,1.2686,0.1844,1.763
4.570763,1.3535,1.3163,0.4238,1.935
4.575156,1.4350,1.3575,0.6286,2.073
4.580073,1.4212,1.3726,0.8064,2.134
4.584337,1.3908,1.3711,0.9597,2.176
4.588502,1.2980,1.2691,1.0744,2.109
4.594252,1.1617,1.1433,1.1602,2.001
4.599490,0.9438,0.9791,1.2459,1.844
4.604655,0.6726,0.8577,1.3245,1.715
4.608875,0.4104,0.7956,1.3531,1.622
4.614569,0.1737,0.7806,1.3846,1.599
4.618258,-0.0430,0.7819,1.3638,1.573
4.622855,-0.1786,0.7373,1.2574,1.469
4.641034,-0.3247,0.6999,1.0582,1.310
4.641567,-0.4505,0.6963,0.8761,1.206
4.641746,-0.5324,0.6955,0.7230,1.136
4.642746,-0.6088,0.7309,0.6491,1.152
4.646968,-0.6008,0.8172,0.5562,1.157
4.651873,-0.5729,0.8994,0.4751,1.167
4.657072,-0.5057,1.0284,0.3959,1.212
4.663316,-0.4210,1.1471,0.3256,1.265
4.665890,-0.3530,1.2249,0.2018,1.291
4.672088,-0.2715,1.2838,0.1153,1.317
4.675829,-0.2204,1.2929,0.1212,1.317
4.681512,-0.1023,1.3169,0.1908,1.335
4.685613,-0.0053,1.3298,0.3957,1.387
4.691133,0.2188,1.3238,0.7624,1.543
4.699378,0.5322,1.3371,1.2262,1.891
4.699960,0.8563,1.3161,1.8044,2.392
4.705241,1.1323,1.2602,2.4421,2.972
4.709776,1.3636,1.2114,3.0656,3.567
4.725217,1.5134,1.0971,3.7468,4.187
4.725991,1.6166,0.9714,4.4071,4.794
4.726326,1.7279,0.8118,5.0562,5.405
4.729878,1.7605,0.6291,5.6583,5.959
4.733940,1.7855,0.3913,6.1873,6.452
4.739711,1.7879,0.1428,6.6004,6.840
4.744255,1.7972,-0.0695,6.8308,7.064
4.749595,1.7182,-0.3229,6.8911,7.109
4.753663,1.5885,-0.5603,6.7171,6.925
4.757776,1.3989,-0.7867,6.2428,6.446
4.763032,1.1404,-0.9969,5.5355,5.739
4.768315,0.8612,-1.1112,4.7513,4.955
4.773483,0.5475,-1.1555,3.9763,4.177
4.778570,0.2549,-1.2344,3.1652,3.407
4.782510,0.0057,-1.3015,2.3800,2.713
4.787103,-0.1554,-1.3681,1.6350,2.138
4.793648,-0.2436,-1.3591,0.9512,1.677
4.800596,-0.2404,-1.3432,0.3450,1.407
4.802278,-0.1843,-1.2982,-0.1959,1.326
4.806403,-0.0658,-1.2424,-0.7079,1.431
4.811745,0.1223,-1.1250,-1.1317,1.600
4.824647,0.3472,-0.9644,-1.5182,1.832
4.825407,0.5997,-0.8390,-1.8750,2.140
4.826202,0.8111,-0.6881,-2.1813,2.427
4.830478,1.0003,-0.5687,-2.4565,2.713
4.835442,1.2114,-0.4231,-2.6651,2.958
4.840173,1.3826,-0.2461,-2.8388,3.167
4.845324,1.5095,-0.0472,-2.9563,3.320
4.850310,1.6209,0.1187,-3.0159,3.426
4.854722,0.8646,0.2057,-2.4080,2.567
4.859373,0.8644,0.3706,-2.6520,2.814
4.865494,1.4435,0.5496,-3.3214,3.663
4.870581,2.0827,0.6663,-3.6102,4.221
4.873871,2.5090,0.5867,-3.7489,4.549
4.880876,2.8267,0.4327,-3.7019,4.678
4.884200,3.0011,0.3093,-3.5938,4.692
4.888496,3.2142,0.2756,-3.3932,4.682
4.894641,3.4612,0.3572,-3.1574,4.699
4.898940,3.4832,0.3588,-2.7159,4.431
4.903392,3.2097,0.3276,-1.9923,3.792
4.909477,2.9717,0.3108,-1.5175,3.351
4.917160,2.7162,0.2385,-1.1185,2.947
4.928869,2.4542,0.0798,-0.8549,2.600
4.929525,2.1761,-0.1342,-0.7334,2.300
4.929817,1.9077,-0.4556,-0.6418,2.064
4.943814,1.6585,-0.7502,-0.6349,1.928
4.944368,1.3706,-1.0724,-0.6723,1.866
4.944506,1.0532,-1.3499,-0.7971,1.889
4.946397,0.6982,-1.5944,-0.8945,1.957
4.952355,0.3121,-1.7914,-0.9907,2.071
4.956895,-0.0963,-1.9456,-1.0711,2.223
4.962753,-0.4986,-2.0836,-1.1093,2.413
4.966762,-0.8385,-2.2053,-1.1410,2.621
4.971213,-1.1545,-2.3446,-1.1277,2.846
4.976264,-1.3852,-2.4470,-1.0977,3.019
4.981163,-1.5574,-2.5104,-1.0507,3.136
4.985618,-1.6811,-2.5378,-1.0151,3.209
4.990860,-1.7375,-2.5273,-0.9786,3.219
4.995248,-1.7989,-2.5006,-0.9650,3.228
5.000471,-1.7960,-2.4294,-1.0005,3.183
5.005048,-1.7814,-2.3759,-1.0204,3.140
5.009494,-1.7815,-2.2682,-1.0990,3.086
5.016896,-1.7506,-2.1661,-1.1814,3.025
5.019401,-1.7007,-2.0263,-1.2702,2.935
5.024010,-1.6604,-1.9060,-1.3893,2.884
5.030117,-1.6057,-1.7831,-1.4747,2.816
5.033989,-1.5507,-1.6405,-1.5983,2.766
5.038560,-1.4949,-1.4614,-1.6336,2.653
5.044314,-1.4354,-1.3173,-1.6357,2.544
5.048470,-1.3602,-1.1961,-1.6695,2.463
5.053159,-1.3052,-1.1026,-1.7157,2.421
5.058785,-1.2516,-1.0314,-1.7626,2.395
5.062903,-1.2256,-0.9467,-1.7839,2.362
5.069116,-1.1860,-0.8390,-1.7653,2.286
5.072221,-1.1786,-0.7586,-1.7593,2.249
5.078231,-1.1555,-0.7007,-1.7205,2.188
5.083360,-1.1448,-0.6301,-1.6175,2.079
5.086561,-1.0318,-0.5639,-1.3211,1.769
5.091694,-0.8361,-0.4574,-1.0844,1.444
5.097914,-0.7323,-0.3707,-0.8786,1.202
5.102696,-0.7108,-0.3138,-0.6628,1.021
5.106156,-0.7260,-0.2031,-0.4823,0.895
5.110757,-0.7350,-0.0963,-0.3130,0.805
5.116297,-0.7807,-0.0079,-0.1908,0.804
5.122431,-0.8269,0.0765,-0.0558,0.832
5.126230,-0.8808,0.1568,0.1016,0.900
5.130627,-0.8775,0.1971,0.2190,0.926
5.135369,-0.8767,0.2550,0.3539,0.979
5.141524,-0.9048,0.3066,0.4320,1.048
5.145865,-0.9281,0.3731,0.4895,1.114
5.151257,-0.9345,0.4645,0.5238,1.168
5.155841,-0.8668,0.5828,0.5206,1.167
5.160511,-0.7803,0.7089,0.5135,1.173
5.164467,-0.7375,0.8023,0.4619,1.184
5.169330,-0.6551,0.9420,0.3920,1.213
5.174793,-0.6105,1.0709,0.2823,1.265
5.181761,-0.5486,1.2372,0.1470,1.361
5.183844,-0.4818,1.3670,0.0457,1.450
5.188914,-0.4316,1.5158,-0.0410,1.577
5.193673,-0.3643,1.6432,-0.0605,1.684
5.198517,-0.2894,1.7445,-0.0035,1.768
5.203393,-0.2377,1.8175,0.0916,1.835
5.207973,-0.1970,1.8693,0.2463,1.896
5.213611,-0.0997,1.9023,0.4054,1.948
5.219115,0.0597,2.0027,0.5617,2.081
5.222700,0.2459,2.0915,0.8324,2.264
5.227437,0.4634,2.1227,1.0261,2.403
5.242601,0.6240,2.1223,1.2150,2.524
5.243225,0.7596,2.1642,1.5045,2.743
5.243582,0.8638,2.2141,1.8012,2.982
5.248141,0.9253,2.2195,2.0264,3.145
5.251608,0.9444,2.2013,2.2065,3.257
5.257065,0.8834,2.0739,2.3152,3.231
5.262354,0.7431,1.9377,2.3883,3.164
5.266004,0.5721,1.8167,2.4402,3.095
5.271843,0.3727,1.7854,2.3965,3.012
5.276131,0.1567,1.7628,2.1999,2.823
5.281446,-0.0694,1.7685,1.8959,2.594
5.285894,-0.2776,1.7528,1.5153,2.334
5.290719,-0.4761,1.7116,1.1084,2.094
5.294541,-0.7141,1.6955,0.7278,1.978
5.299876,-0.9544,1.6736,0.3685,1.962
5.305340,-1.1838,1.6793,0.1216,2.058
5.310272,-1.4365,1.6791,-0.0417,2.210
5.318241,-1.6204,1.6967,-0.1763,2.353
5.319441,-1.7961,1.7393,-0.2800,2.516
5.323703,-1.9287,1.7854,-0.3622,2.653
5.328786,-2.0405,1.8228,-0.3535,2.759
5.338146,-2.0197,1.9162,-0.3066,2.801
5.338882,-1.9365,1.9959,-0.2095,2.789
5.343416,-1.7814,2.0285,-0.0360,2.700
5.347957,-1.5703,2.0332,0.3096,2.588
5.352988,-1.2861,1.9812,0.7145,2.468
5.358943,-1.0004,1.9133,1.1813,2.461
5.363152,-0.6574,1.7720,1.5973,2.475
5.367840,-0.4130,1.6574,2.1135,2.717
5.372376,-0.1766,1.5209,2.7539,3.151
5.377608,0.0534,1.3284,3.3583,3.612
5.383151,0.2386,1.0910,3.9629,4.117
5.387125,0.3280,0.7670,4.6158,4.691
5.391328,0.3736,0.4295,5.1620,5.193
5.401677,0.3696,0.1280,5.5851,5.599
5.402462,0.2831,-0.1764,5.8257,5.835
5.406185,0.1449,-0.4603,5.8103,5.830
5.410677,-0.0414,-0.7283,5.5249,5.573
5.421612,-0.2962,-0.9515,5.0846,5.181
5.422294,-0.5709,-1.1152,4.4778,4.650
5.426337,-0.8203,-1.2139,3.7980,4.071
5.430419,-1.0944,-1.2922,3.0306,3.472
5.435044,-1.3568,-1.2848,2.2855,2.952
5.439862,-1.5755,-1.2147,1.5672,2.533
5.445823,-1.6724,-1.1527,0.9062,2.224
5.449721,-1.6748,-1.0569,0.3567,2.012
5.454541,-1.5829,-0.9359,-0.1680,1.846
5.460340,-1.4355,-0.8630,-0.5824,1.773
5.464108,-1.2731,-0.8015,-0.8776,1.742
5.469955,-1.0885,-0.7601,-1.0518,1.694
5.474526,-0.9120,-0.7315,-1.0887,1.598
5.478058,-0.7528,-0.7369,-0.9624,1.427
5.483520,-0.6077,-0.7528,-0.7302,1.212
5.489421,-0.4784,-0.7845,-0.4160,1.009
5.493716,-0.3237,-0.8086,-0.0386,0.872
5.497788,-0.1475,-0.8259,0.4142,0.936
5.503638,0.0452,-0.8447,0.8734,1.216
5.507702,0.2846,-0.9139,1.4662,1.751
5.512168,0.6379,-0.9743,2.0016,2.316
5.524630,0.9505,-1.0504,2.3913,2.779
5.525226,1.1203,-1.1739,2.6956,3.146
5.527174,1.2363,-1.2561,2.8978,3.392
5.532646,1.3063,-1.2878,3.0312,3.543
5.536764,1.3140,-1.3116,3.0768,3.594
5.542588,1.3219,-1.3755,3.0248,3.576
5.546834,1.3153,-1.4499,2.8464,3.455
5.551848,1.2872,-1.5968,2.5604,3.281
5.555751,1.2209,-1.7962,2.2217,3.107
5.562187,1.1211,-2.0311,1.8515,2.968
5.566526,1.0137,-2.2845,1.4475,2.888
5.571043,0.8502,-2.4414,1.0240,2.781
5.574968,0.6779,-2.5806,0.5475,2.724
5.579733,0.4434,-2.6353,0.1019,2.674
5.586074,0.2676,-2.6892,-0.3221,2.722
5.590096,0.0879,-2.7496,-0.7723,2.857
5.595372,-0.1011,-2.8070,-1.1480,3.034
5.602903,-0.2764,-2.8950,-1.4634,3.256
5.605000,-0.4150,-3.0069,-1.7851,3.521
5.609983,-0.5492,-3.1113,-2.1082,3.798
5.622204,-0.6773,-3.1895,-2.4012,4.049
5.622748,-0.8116,-3.2750,-2.6831,4.311
5.623776,-0.9483,-3.2962,-2.9179,4.503
5.628218,-1.0787,-3.3009,-3.1915,4.716
5.633977,-1.1673,-3.2532,-3.4321,4.871
5.638024,-1.2625,-3.1892,-3.6323,4.996
5.643510,-1.3314,-3.1115,-3.8013,5.090
5.647745,-1.3359,-3.0370,-3.9484,5.157
5.652713,-1.3551,-2.9922,-4.0136,5.186
5.657913,-1.2715,-2.9219,-4.0566,5.159
5.662517,-1.2241,-2.8024,-4.0372,5.065
5.667123,-1.9229,-2.6745,-3.3596,4.705
5.672014,-1.8028,-2.4724,-3.6176,4.738
5.677564,-1.4960,-2.3225,-3.9853,4.849
5.684097,-1.1195,-2.1955,-4.0682,4.756
5.687199,-0.7578,-2.0048,-4.0873,4.615
5.690973,-0.4716,-1.8098,-4.1058,4.512
5.696734,-0.2502,-1.6242,-4.1361,4.451
5.703748,-0.1618,-1.4334,-4.1049,4.351
5.706450,-0.1311,-1.2441,-3.9819,4.174
5.710836,-0.1620,-0.9960,-3.8110,3.942
5.720102,-0.1245,-0.7555,-3.6198,3.700
5.720864,-0.0919,-0.5291,-3.3926,3.435
5.725424,-0.0201,-0.3140,-3.1521,3.168
5.729710,0.0724,-0.1363,-2.9229,2.927
5.742609,0.1834,-0.0436,-2.7270,2.734
5.743027,0.2872,0.0282,-2.5406,2.557
5.744630,0.4367,0.1003,-2.3084,2.351
5.749911,0.6649,0.1792,-2.0371,2.150
5.754404,0.9763,0.2926,-1.7711,2.043
5.758615,1.2975,0.4539,-1.4742,2.016
